Starting at 2016-04-01 23:43:07.848584...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.5	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.01	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:9 Checked:10263 Candidates:1196  (XPayAuthLimit RefSentCRD)
Found:9 Checked:10264 Candidates:1195  (XPayAuthLimit RefSentCSLT)
Found:9 Checked:10265 Candidates:1194  (XPayAuthLimit RefSentGeneral)
Found:9 Checked:10266 Candidates:1193  (XPayAuthLimit RefSentPDVE)
Found:9 Checked:10267 Candidates:1192  (XPayAuthLimit RefSentSalvage)
Found:9 Checked:10268 Candidates:1191  (XPayAuthLimit Rental)
Found:9 Checked:10269 Candidates:1190  (XPayAuthLimit ReturnFrBillAudit)
Found:9 Checked:10270 Candidates:1189  (XPayAuthLimit ReviewRemFromInbox)
Found:9 Checked:10271 Candidates:1188  (XPayAuthLimit RouteToInbox)
Found:9 Checked:10272 Candidates:1187  (XPayAuthLimit SentToBillAudit)
Found:9 Checked:10273 Candidates:1186  (XPayAuthLimit SetupEbillParty)
Found:9 Checked:10274 Candidates:1185  (XPayAuthLimit SuspendedItem)
Found:9 Checked:10275 Candidates:1184  (XPayAuthLimit Suspense)
Found:9 Checked:10276 Candidates:1183  (XPayAuthLimit TLWCompleteTtlLoss)
Found:9 Checked:10277 Candidates:1182  (XPayAuthLimit UnsuspendedItem)
Found:9 Checked:10278 Candidates:1181  (XPayAuthLimit Vehicle)
Found:9 Checked:10279 Candidates:1180  (XPayAuthLimit VehicleEdited)
Found:9 Checked:10280 Candidates:1179  (XPayAuthLimit VehSlvgLogCompltd)
Found:9 Checked:10281 Candidates:1178  (XPayAuthLimit XPayAuthApprv)
Found:9 Checked:10282 Candidates:1177  (XPayAuthLimit XPayAuthEscalate)
Found:9 Checked:10283 Candidates:1176  (XPayAuthLimit XPayAuthLimit)
Found:9 Checked:10284 Candidates:1175  ((AudatexReceipt 19,21 ItmReAssToFHndler) applyCreditSubmit)
Found:9 Checked:10285 Candidates:1174  (applyCreditSubmit (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10286 Candidates:1173  ((AudatexReceipt 19,21 ItmReAssToFHndler) AssociatedToClaim)
Found:9 Checked:10287 Candidates:1172  (AssociatedToClaim (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10288 Candidates:1171  ((AudatexReceipt 19,21 ItmReAssToFHndler) AssociatedToParty)
Found:9 Checked:10289 Candidates:1170  (AssociatedToParty (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10290 Candidates:1169  ((AudatexReceipt 19,21 ItmReAssToFHndler) AssReRouteQueue)
Found:9 Checked:10291 Candidates:1168  (AssReRouteQueue (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10292 Candidates:1167  ((AudatexReceipt 19,21 ItmReAssToFHndler) AssRouteToOffice)
Found:9 Checked:10293 Candidates:1166  (AssRouteToOffice (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10294 Candidates:1165  ((AudatexReceipt 19,21 ItmReAssToFHndler) AssToFileHandler)
Found:9 Checked:10295 Candidates:1164  (AssToFileHandler (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10296 Candidates:1163  ((AudatexReceipt 19,21 ItmReAssToFHndler) AudatexReceipt)
Found:9 Checked:10297 Candidates:1162  (AudatexReceipt (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10298 Candidates:1161  ((AudatexReceipt 19,21 ItmReAssToFHndler) ClaimActivityLog)
Found:9 Checked:10299 Candidates:1160  (ClaimActivityLog (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10300 Candidates:1159  ((AudatexReceipt 19,21 ItmReAssToFHndler) ClaimClosed)
Found:9 Checked:10301 Candidates:1158  (ClaimClosed (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10302 Candidates:1157  ((AudatexReceipt 19,21 ItmReAssToFHndler) ClaimEdited)
Found:9 Checked:10303 Candidates:1156  (ClaimEdited (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10304 Candidates:1155  ((AudatexReceipt 19,21 ItmReAssToFHndler) ClaimReported)
Found:9 Checked:10305 Candidates:1154  (ClaimReported (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10306 Candidates:1153  ((AudatexReceipt 19,21 ItmReAssToFHndler) ClaimSetup)
Found:9 Checked:10307 Candidates:1152  (ClaimSetup (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10308 Candidates:1151  ((AudatexReceipt 19,21 ItmReAssToFHndler) ClaimSummary)
Found:9 Checked:10309 Candidates:1150  (ClaimSummary (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10310 Candidates:1149  ((AudatexReceipt 19,21 ItmReAssToFHndler) Contact)
Found:9 Checked:10311 Candidates:1148  (Contact (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10312 Candidates:1147  ((AudatexReceipt 19,21 ItmReAssToFHndler) COPSCarAsgSentCRP)
Found:9 Checked:10313 Candidates:1146  (COPSCarAsgSentCRP (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10314 Candidates:1145  ((AudatexReceipt 19,21 ItmReAssToFHndler) COPSCarAsgSentPDR)
Found:9 Checked:10315 Candidates:1144  (COPSCarAsgSentPDR (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10316 Candidates:1143  ((AudatexReceipt 19,21 ItmReAssToFHndler) Correspondencsent)
Found:9 Checked:10317 Candidates:1142  (Correspondencsent (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10318 Candidates:1141  ((AudatexReceipt 19,21 ItmReAssToFHndler) DocAddInProgress)
Found:9 Checked:10319 Candidates:1140  (DocAddInProgress (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10320 Candidates:1139  ((AudatexReceipt 19,21 ItmReAssToFHndler) DocumentAdded)
Found:9 Checked:10321 Candidates:1138  (DocumentAdded (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10322 Candidates:1137  ((AudatexReceipt 19,21 ItmReAssToFHndler) DocumentFiled)
Found:9 Checked:10323 Candidates:1136  (DocumentFiled (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10324 Candidates:1135  ((AudatexReceipt 19,21 ItmReAssToFHndler) FYISent)
Found:9 Checked:10325 Candidates:1134  (FYISent (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10326 Candidates:1133  ((AudatexReceipt 19,21 ItmReAssToFHndler) grpPymtSubmit)
Found:9 Checked:10327 Candidates:1132  (grpPymtSubmit (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10328 Candidates:1131  ((AudatexReceipt 19,21 ItmReAssToFHndler) Inbound)
Found:9 Checked:10329 Candidates:1130  (Inbound (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10330 Candidates:1129  ((AudatexReceipt 19,21 ItmReAssToFHndler) InitialContact)
Found:9 Checked:10331 Candidates:1128  (InitialContact (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10332 Candidates:1127  ((AudatexReceipt 19,21 ItmReAssToFHndler) IsoNoMatchRpt)
Found:9 Checked:10333 Candidates:1126  (IsoNoMatchRpt (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10334 Candidates:1125  ((AudatexReceipt 19,21 ItmReAssToFHndler) ItmReAssToFHndler)
Found:9 Checked:10335 Candidates:1124  (ItmReAssToFHndler (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10336 Candidates:1123  ((AudatexReceipt 19,21 ItmReAssToFHndler) LiabilityAnalysis)
Found:9 Checked:10337 Candidates:1122  (LiabilityAnalysis (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10338 Candidates:1121  ((AudatexReceipt 19,21 ItmReAssToFHndler) makePaymentSubmit)
Found:9 Checked:10339 Candidates:1120  (makePaymentSubmit (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10340 Candidates:1119  ((AudatexReceipt 19,21 ItmReAssToFHndler) Outbound)
Found:9 Checked:10341 Candidates:1118  (Outbound (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10342 Candidates:1117  ((AudatexReceipt 19,21 ItmReAssToFHndler) PartyEdited)
Found:9 Checked:10343 Candidates:1116  (PartyEdited (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10344 Candidates:1115  ((AudatexReceipt 19,21 ItmReAssToFHndler) PerilActivity)
Found:9 Checked:10345 Candidates:1114  (PerilActivity (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10346 Candidates:1113  ((AudatexReceipt 19,21 ItmReAssToFHndler) ReceiptItem)
Found:9 Checked:10347 Candidates:1112  (ReceiptItem (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10348 Candidates:1111  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefAssign)
Found:9 Checked:10349 Candidates:1110  (RefAssign (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10350 Candidates:1109  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefCompPDVE)
Found:9 Checked:10351 Candidates:1108  (RefCompPDVE (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10352 Candidates:1107  ((AudatexReceipt 19,21 ItmReAssToFHndler) Referral)
Found:9 Checked:10353 Candidates:1106  (Referral (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10354 Candidates:1105  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRemFromInbox)
Found:9 Checked:10355 Candidates:1104  (RefRemFromInbox (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10356 Candidates:1103  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRespAuthority)
Found:9 Checked:10357 Candidates:1102  (RefRespAuthority (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10358 Candidates:1101  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRespGeneral)
Found:9 Checked:10359 Candidates:1100  (RefRespGeneral (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10360 Candidates:1099  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRespPD)
Found:9 Checked:10361 Candidates:1098  (RefRespPD (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10362 Candidates:1097  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRespPDVE)
Found:9 Checked:10363 Candidates:1096  (RefRespPDVE (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10364 Candidates:1095  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRespRental)
Found:9 Checked:10365 Candidates:1094  (RefRespRental (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10366 Candidates:1093  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefRespSalvage)
Found:9 Checked:10367 Candidates:1092  (RefRespSalvage (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10368 Candidates:1091  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentAuthority)
Found:9 Checked:10369 Candidates:1090  (RefSentAuthority (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10370 Candidates:1089  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentCRD)
Found:9 Checked:10371 Candidates:1088  (RefSentCRD (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10372 Candidates:1087  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentGeneral)
Found:9 Checked:10373 Candidates:1086  (RefSentGeneral (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10374 Candidates:1085  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentPD)
Found:9 Checked:10375 Candidates:1084  (RefSentPD (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10376 Candidates:1083  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentPDVE)
Found:9 Checked:10377 Candidates:1082  (RefSentPDVE (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10378 Candidates:1081  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentRental)
Found:9 Checked:10379 Candidates:1080  (RefSentRental (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10380 Candidates:1079  ((AudatexReceipt 19,21 ItmReAssToFHndler) RefSentSalvage)
Found:9 Checked:10381 Candidates:1078  (RefSentSalvage (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10382 Candidates:1077  ((AudatexReceipt 19,21 ItmReAssToFHndler) Rental)
Found:9 Checked:10383 Candidates:1076  (Rental (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10384 Candidates:1075  ((AudatexReceipt 19,21 ItmReAssToFHndler) ReviewRemFromInbox)
Found:9 Checked:10385 Candidates:1074  (ReviewRemFromInbox (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10386 Candidates:1073  ((AudatexReceipt 19,21 ItmReAssToFHndler) RouteToInbox)
Found:9 Checked:10387 Candidates:1072  (RouteToInbox (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10388 Candidates:1071  ((AudatexReceipt 19,21 ItmReAssToFHndler) Salvage)
Found:9 Checked:10389 Candidates:1070  (Salvage (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10390 Candidates:1069  ((AudatexReceipt 19,21 ItmReAssToFHndler) SuspendedItem)
Found:9 Checked:10391 Candidates:1068  (SuspendedItem (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10392 Candidates:1067  ((AudatexReceipt 19,21 ItmReAssToFHndler) Suspense)
Found:9 Checked:10393 Candidates:1066  (Suspense (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10394 Candidates:1065  ((AudatexReceipt 19,21 ItmReAssToFHndler) TLWCompleteTtlLoss)
Found:9 Checked:10395 Candidates:1064  (TLWCompleteTtlLoss (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10396 Candidates:1063  ((AudatexReceipt 19,21 ItmReAssToFHndler) TLWReopened)
Found:9 Checked:10397 Candidates:1062  (TLWReopened (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10398 Candidates:1061  ((AudatexReceipt 19,21 ItmReAssToFHndler) UnsuspendedItem)
Found:9 Checked:10399 Candidates:1060  (UnsuspendedItem (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10400 Candidates:1059  ((AudatexReceipt 19,21 ItmReAssToFHndler) Vehicle)
Found:9 Checked:10401 Candidates:1058  (Vehicle (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10402 Candidates:1057  ((AudatexReceipt 19,21 ItmReAssToFHndler) VehicleEdited)
Found:9 Checked:10403 Candidates:1056  (VehicleEdited (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10404 Candidates:1055  ((AudatexReceipt 19,21 ItmReAssToFHndler) VehSlvgLogCompltd)
Found:9 Checked:10405 Candidates:1054  (VehSlvgLogCompltd (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10406 Candidates:1053  ((AudatexReceipt 19,21 ItmReAssToFHndler) (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10407 Candidates:1052  ((AudatexReceipt 19,21 ItmReAssToFHndler) (AudatexReceipt 19,21 ItmReAssToFHndler))
Found:9 Checked:10408 Candidates:1051  ((ClaimSetup 1,2 RefRemFromInbox) AssociatedToClaim)
Found:9 Checked:10409 Candidates:1050  (AssociatedToClaim (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10410 Candidates:1049  ((ClaimSetup 1,2 RefRemFromInbox) AssociatedToParty)
Found:9 Checked:10411 Candidates:1048  (AssociatedToParty (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10412 Candidates:1047  ((ClaimSetup 1,2 RefRemFromInbox) AssReRouteQueue)
Found:9 Checked:10413 Candidates:1046  (AssReRouteQueue (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10414 Candidates:1045  ((ClaimSetup 1,2 RefRemFromInbox) AssRouteToOffice)
Found:9 Checked:10415 Candidates:1044  (AssRouteToOffice (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10416 Candidates:1043  ((ClaimSetup 1,2 RefRemFromInbox) AssToFileHandler)
Found:9 Checked:10417 Candidates:1042  (AssToFileHandler (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10418 Candidates:1041  ((ClaimSetup 1,2 RefRemFromInbox) AudatexReceipt)
Found:9 Checked:10419 Candidates:1040  (AudatexReceipt (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10420 Candidates:1039  ((ClaimSetup 1,2 RefRemFromInbox) ClaimActivityLog)
Found:9 Checked:10421 Candidates:1038  (ClaimActivityLog (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10422 Candidates:1037  ((ClaimSetup 1,2 RefRemFromInbox) ClaimClosed)
Found:9 Checked:10423 Candidates:1036  (ClaimClosed (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10424 Candidates:1035  ((ClaimSetup 1,2 RefRemFromInbox) ClaimEdited)
Found:9 Checked:10425 Candidates:1034  (ClaimEdited (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10426 Candidates:1033  ((ClaimSetup 1,2 RefRemFromInbox) ClaimReopened)
Found:9 Checked:10427 Candidates:1032  (ClaimReopened (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10428 Candidates:1031  ((ClaimSetup 1,2 RefRemFromInbox) ClaimReported)
Found:9 Checked:10429 Candidates:1030  (ClaimReported (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10430 Candidates:1029  ((ClaimSetup 1,2 RefRemFromInbox) ClaimSetup)
Found:9 Checked:10431 Candidates:1028  (ClaimSetup (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10432 Candidates:1027  ((ClaimSetup 1,2 RefRemFromInbox) ClaimSummary)
Found:9 Checked:10433 Candidates:1026  (ClaimSummary (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10434 Candidates:1025  ((ClaimSetup 1,2 RefRemFromInbox) Contact)
Found:9 Checked:10435 Candidates:1024  (Contact (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10436 Candidates:1023  ((ClaimSetup 1,2 RefRemFromInbox) COPSCarAsgSentCRP)
Found:9 Checked:10437 Candidates:1022  (COPSCarAsgSentCRP (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10438 Candidates:1021  ((ClaimSetup 1,2 RefRemFromInbox) COPSCarAsgSentPDR)
Found:9 Checked:10439 Candidates:1020  (COPSCarAsgSentPDR (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10440 Candidates:1019  ((ClaimSetup 1,2 RefRemFromInbox) CorrAssignToHndler)
Found:9 Checked:10441 Candidates:1018  (CorrAssignToHndler (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10442 Candidates:1017  ((ClaimSetup 1,2 RefRemFromInbox) Correspondencsent)
Found:9 Checked:10443 Candidates:1016  (Correspondencsent (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10444 Candidates:1015  ((ClaimSetup 1,2 RefRemFromInbox) Coverage)
Found:9 Checked:10445 Candidates:1014  (Coverage (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10446 Candidates:1013  ((ClaimSetup 1,2 RefRemFromInbox) DocAddInProgress)
Found:9 Checked:10447 Candidates:1012  (DocAddInProgress (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10448 Candidates:1011  ((ClaimSetup 1,2 RefRemFromInbox) DocumentAdded)
Found:9 Checked:10449 Candidates:1010  (DocumentAdded (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10450 Candidates:1009  ((ClaimSetup 1,2 RefRemFromInbox) EOBSent)
Found:9 Checked:10451 Candidates:1008  (EOBSent (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10452 Candidates:1007  ((ClaimSetup 1,2 RefRemFromInbox) FYISent)
Found:9 Checked:10453 Candidates:1006  (FYISent (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10454 Candidates:1005  ((ClaimSetup 1,2 RefRemFromInbox) grpPymtSubmit)
Found:9 Checked:10455 Candidates:1004  (grpPymtSubmit (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10456 Candidates:1003  ((ClaimSetup 1,2 RefRemFromInbox) Inbound)
Found:9 Checked:10457 Candidates:1002  (Inbound (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10458 Candidates:1001  ((ClaimSetup 1,2 RefRemFromInbox) InitialContact)
Found:9 Checked:10459 Candidates:1000  (InitialContact (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10460 Candidates:999  ((ClaimSetup 1,2 RefRemFromInbox) IsoNoMatchRpt)
Found:9 Checked:10461 Candidates:998  (IsoNoMatchRpt (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10462 Candidates:997  ((ClaimSetup 1,2 RefRemFromInbox) ItmReAssToFHndler)
Found:9 Checked:10463 Candidates:996  (ItmReAssToFHndler (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10464 Candidates:995  ((ClaimSetup 1,2 RefRemFromInbox) LiabilityAnalysis)
Found:9 Checked:10465 Candidates:994  (LiabilityAnalysis (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10466 Candidates:993  ((ClaimSetup 1,2 RefRemFromInbox) makePaymentSubmit)
Found:9 Checked:10467 Candidates:992  (makePaymentSubmit (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10468 Candidates:991  ((ClaimSetup 1,2 RefRemFromInbox) ManualPayment)
Found:9 Checked:10469 Candidates:990  (ManualPayment (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10470 Candidates:989  ((ClaimSetup 1,2 RefRemFromInbox) Medical)
Found:9 Checked:10471 Candidates:988  (Medical (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10472 Candidates:987  ((ClaimSetup 1,2 RefRemFromInbox) Medicare)
Found:9 Checked:10473 Candidates:986  (Medicare (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10474 Candidates:985  ((ClaimSetup 1,2 RefRemFromInbox) Outbound)
Found:9 Checked:10475 Candidates:984  (Outbound (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10476 Candidates:983  ((ClaimSetup 1,2 RefRemFromInbox) PartyEdited)
Found:9 Checked:10477 Candidates:982  (PartyEdited (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10478 Candidates:981  ((ClaimSetup 1,2 RefRemFromInbox) PaymentBlockSet)
Found:9 Checked:10479 Candidates:980  (PaymentBlockSet (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10480 Candidates:979  ((ClaimSetup 1,2 RefRemFromInbox) PerilActivity)
Found:9 Checked:10481 Candidates:978  (PerilActivity (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10482 Candidates:977  ((ClaimSetup 1,2 RefRemFromInbox) ReceiptItem)
Found:9 Checked:10483 Candidates:976  (ReceiptItem (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10484 Candidates:975  ((ClaimSetup 1,2 RefRemFromInbox) RecordedStatementSu)
Found:9 Checked:10485 Candidates:974  (RecordedStatementSu (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10486 Candidates:973  ((ClaimSetup 1,2 RefRemFromInbox) Referral)
Found:9 Checked:10487 Candidates:972  (Referral (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10488 Candidates:971  ((ClaimSetup 1,2 RefRemFromInbox) RefRemFromInbox)
Found:9 Checked:10489 Candidates:970  (RefRemFromInbox (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10490 Candidates:969  ((ClaimSetup 1,2 RefRemFromInbox) RefRespCSLT)
Found:9 Checked:10491 Candidates:968  (RefRespCSLT (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10492 Candidates:967  ((ClaimSetup 1,2 RefRemFromInbox) RefRespGeneral)
Found:9 Checked:10493 Candidates:966  (RefRespGeneral (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10494 Candidates:965  ((ClaimSetup 1,2 RefRemFromInbox) RefRespPoliceFire)
Found:9 Checked:10495 Candidates:964  (RefRespPoliceFire (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10496 Candidates:963  ((ClaimSetup 1,2 RefRemFromInbox) RefRespRCC)
Found:9 Checked:10497 Candidates:962  (RefRespRCC (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10498 Candidates:961  ((ClaimSetup 1,2 RefRemFromInbox) RefSentCRD)
Found:9 Checked:10499 Candidates:960  (RefSentCRD (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10500 Candidates:959  ((ClaimSetup 1,2 RefRemFromInbox) RefSentCSLT)
Found:9 Checked:10501 Candidates:958  (RefSentCSLT (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10502 Candidates:957  ((ClaimSetup 1,2 RefRemFromInbox) RefSentGeneral)
Found:9 Checked:10503 Candidates:956  (RefSentGeneral (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10504 Candidates:955  ((ClaimSetup 1,2 RefRemFromInbox) RefSentPoliceFire)
Found:9 Checked:10505 Candidates:954  (RefSentPoliceFire (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10506 Candidates:953  ((ClaimSetup 1,2 RefRemFromInbox) RefSentRCC)
Found:9 Checked:10507 Candidates:952  (RefSentRCC (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10508 Candidates:951  ((ClaimSetup 1,2 RefRemFromInbox) Rental)
Found:9 Checked:10509 Candidates:950  (Rental (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10510 Candidates:949  ((ClaimSetup 1,2 RefRemFromInbox) ReturnFrBillAudit)
Found:9 Checked:10511 Candidates:948  (ReturnFrBillAudit (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10512 Candidates:947  ((ClaimSetup 1,2 RefRemFromInbox) ReviewRemFromInbox)
Found:9 Checked:10513 Candidates:946  (ReviewRemFromInbox (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10514 Candidates:945  ((ClaimSetup 1,2 RefRemFromInbox) RouteToInbox)
Found:9 Checked:10515 Candidates:944  (RouteToInbox (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10516 Candidates:943  ((ClaimSetup 1,2 RefRemFromInbox) SentToBillAudit)
Found:9 Checked:10517 Candidates:942  (SentToBillAudit (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10518 Candidates:941  ((ClaimSetup 1,2 RefRemFromInbox) SetupEbillParty)
Found:9 Checked:10519 Candidates:940  (SetupEbillParty (ClaimSetup 1,2 RefRemFromInbox))
Found:9 Checked:10520 Candidates:939  ((ClaimSetup 1,2 RefRemFromInbox) SuspendedItem)
Found:9 Checked:10521 Candidates:938  (SuspendedItem (ClaimSetup 1,2 RefRemFromInbox))
