Starting at 2016-03-15 12:04:05.268408...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.2	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:27 Checked:12073 Candidates:2348  (COPSCarAsgSentCRP (FYISent 1,2 FYISent))
Found:27 Checked:12074 Candidates:2347  ((FYISent 1,2 FYISent) COPSCarAsgSentPDR)
Found:27 Checked:12075 Candidates:2346  (COPSCarAsgSentPDR (FYISent 1,2 FYISent))
Found:27 Checked:12076 Candidates:2345  ((FYISent 1,2 FYISent) Correspondencsent)
Found:27 Checked:12077 Candidates:2344  (Correspondencsent (FYISent 1,2 FYISent))
Found:27 Checked:12078 Candidates:2343  ((FYISent 1,2 FYISent) Coverage)
Found:27 Checked:12079 Candidates:2342  (Coverage (FYISent 1,2 FYISent))
Found:27 Checked:12080 Candidates:2341  ((FYISent 1,2 FYISent) DocAddInProgress)
Found:27 Checked:12081 Candidates:2340  (DocAddInProgress (FYISent 1,2 FYISent))
Found:27 Checked:12082 Candidates:2339  ((FYISent 1,2 FYISent) DocumentAdded)
Found:27 Checked:12083 Candidates:2338  (DocumentAdded (FYISent 1,2 FYISent))
Found:27 Checked:12084 Candidates:2337  ((FYISent 1,2 FYISent) DocumentFiled)
Found:27 Checked:12085 Candidates:2336  (DocumentFiled (FYISent 1,2 FYISent))
Found:27 Checked:12086 Candidates:2335  ((FYISent 1,2 FYISent) EORSent)
Found:27 Checked:12087 Candidates:2334  (EORSent (FYISent 1,2 FYISent))
Found:27 Checked:12088 Candidates:2333  ((FYISent 1,2 FYISent) FYISent)
Found:27 Checked:12089 Candidates:2332  (FYISent (FYISent 1,2 FYISent))
Found:27 Checked:12090 Candidates:2331  ((FYISent 1,2 FYISent) grpPymtSubmit)
Found:27 Checked:12091 Candidates:2330  (grpPymtSubmit (FYISent 1,2 FYISent))
Found:27 Checked:12092 Candidates:2329  ((FYISent 1,2 FYISent) Inbound)
Found:27 Checked:12093 Candidates:2328  (Inbound (FYISent 1,2 FYISent))
Found:27 Checked:12094 Candidates:2327  ((FYISent 1,2 FYISent) InitialContact)
Found:27 Checked:12095 Candidates:2326  (InitialContact (FYISent 1,2 FYISent))
Found:27 Checked:12096 Candidates:2325  ((FYISent 1,2 FYISent) IsoMatchRpt)
Found:27 Checked:12097 Candidates:2324  (IsoMatchRpt (FYISent 1,2 FYISent))
Found:27 Checked:12098 Candidates:2323  ((FYISent 1,2 FYISent) IsoNoMatchRpt)
Found:27 Checked:12099 Candidates:2322  (IsoNoMatchRpt (FYISent 1,2 FYISent))
Found:27 Checked:12100 Candidates:2321  ((FYISent 1,2 FYISent) ItemCompleteDenial)
Found:27 Checked:12101 Candidates:2320  (ItemCompleteDenial (FYISent 1,2 FYISent))
Found:27 Checked:12102 Candidates:2319  ((FYISent 1,2 FYISent) ItmReAssToFHndler)
Found:27 Checked:12103 Candidates:2318  (ItmReAssToFHndler (FYISent 1,2 FYISent))
Found:27 Checked:12104 Candidates:2317  ((FYISent 1,2 FYISent) LiabilityAnalysis)
Found:27 Checked:12105 Candidates:2316  (LiabilityAnalysis (FYISent 1,2 FYISent))
Found:27 Checked:12106 Candidates:2315  ((FYISent 1,2 FYISent) makePaymentSubmit)
Found:27 Checked:12107 Candidates:2314  (makePaymentSubmit (FYISent 1,2 FYISent))
Found:27 Checked:12108 Candidates:2313  ((FYISent 1,2 FYISent) ManualDeny)
Found:27 Checked:12109 Candidates:2312  (ManualDeny (FYISent 1,2 FYISent))
Found:27 Checked:12110 Candidates:2311  ((FYISent 1,2 FYISent) ManualPayment)
Found:27 Checked:12111 Candidates:2310  (ManualPayment (FYISent 1,2 FYISent))
Found:27 Checked:12112 Candidates:2309  ((FYISent 1,2 FYISent) Medical)
Found:27 Checked:12113 Candidates:2308  (Medical (FYISent 1,2 FYISent))
Found:27 Checked:12114 Candidates:2307  ((FYISent 1,2 FYISent) Medicare)
Found:27 Checked:12115 Candidates:2306  (Medicare (FYISent 1,2 FYISent))
Found:27 Checked:12116 Candidates:2305  ((FYISent 1,2 FYISent) MedicareNotify)
Found:27 Checked:12117 Candidates:2304  (MedicareNotify (FYISent 1,2 FYISent))
Found:27 Checked:12118 Candidates:2303  ((FYISent 1,2 FYISent) MoveFromInvstigatn)
Found:27 Checked:12119 Candidates:2302  (MoveFromInvstigatn (FYISent 1,2 FYISent))
Found:27 Checked:12120 Candidates:2301  ((FYISent 1,2 FYISent) MovefromParty)
Found:27 Checked:12121 Candidates:2300  (MovefromParty (FYISent 1,2 FYISent))
Found:27 Checked:12122 Candidates:2299  ((FYISent 1,2 FYISent) MovetoParty)
Found:27 Checked:12123 Candidates:2298  (MovetoParty (FYISent 1,2 FYISent))
Found:27 Checked:12124 Candidates:2297  ((FYISent 1,2 FYISent) MultDocAddBegin)
Found:27 Checked:12125 Candidates:2296  (MultDocAddBegin (FYISent 1,2 FYISent))
Found:27 Checked:12126 Candidates:2295  ((FYISent 1,2 FYISent) MultipleDocAdded)
Found:27 Checked:12127 Candidates:2294  (MultipleDocAdded (FYISent 1,2 FYISent))
Found:27 Checked:12128 Candidates:2293  ((FYISent 1,2 FYISent) Outbound)
Found:27 Checked:12129 Candidates:2292  (Outbound (FYISent 1,2 FYISent))
Found:27 Checked:12130 Candidates:2291  ((FYISent 1,2 FYISent) OwRetTLWComTtlLoss)
Found:27 Checked:12131 Candidates:2290  (OwRetTLWComTtlLoss (FYISent 1,2 FYISent))
Found:27 Checked:12132 Candidates:2289  ((FYISent 1,2 FYISent) PartyAdded)
Found:27 Checked:12133 Candidates:2288  (PartyAdded (FYISent 1,2 FYISent))
Found:27 Checked:12134 Candidates:2287  ((FYISent 1,2 FYISent) PartyEdited)
Found:27 Checked:12135 Candidates:2286  (PartyEdited (FYISent 1,2 FYISent))
Found:27 Checked:12136 Candidates:2285  ((FYISent 1,2 FYISent) PerilActivity)
Found:27 Checked:12137 Candidates:2284  (PerilActivity (FYISent 1,2 FYISent))
Found:27 Checked:12138 Candidates:2283  ((FYISent 1,2 FYISent) PhvcNotice)
Found:27 Checked:12139 Candidates:2282  (PhvcNotice (FYISent 1,2 FYISent))
Found:27 Checked:12140 Candidates:2281  ((FYISent 1,2 FYISent) RcvdTranscriptn)
Found:27 Checked:12141 Candidates:2280  (RcvdTranscriptn (FYISent 1,2 FYISent))
Found:27 Checked:12142 Candidates:2279  ((FYISent 1,2 FYISent) ReasonforEscalation)
Found:27 Checked:12143 Candidates:2278  (ReasonforEscalation (FYISent 1,2 FYISent))
Found:27 Checked:12144 Candidates:2277  ((FYISent 1,2 FYISent) ReceiptItem)
Found:27 Checked:12145 Candidates:2276  (ReceiptItem (FYISent 1,2 FYISent))
Found:27 Checked:12146 Candidates:2275  ((FYISent 1,2 FYISent) recordManualPymt)
Found:27 Checked:12147 Candidates:2274  (recordManualPymt (FYISent 1,2 FYISent))
Found:27 Checked:12148 Candidates:2273  ((FYISent 1,2 FYISent) RefAssign)
Found:27 Checked:12149 Candidates:2272  (RefAssign (FYISent 1,2 FYISent))
Found:27 Checked:12150 Candidates:2271  ((FYISent 1,2 FYISent) RefCompPDVE)
Found:27 Checked:12151 Candidates:2270  (RefCompPDVE (FYISent 1,2 FYISent))
Found:27 Checked:12152 Candidates:2269  ((FYISent 1,2 FYISent) Referral)
Found:27 Checked:12153 Candidates:2268  (Referral (FYISent 1,2 FYISent))
Found:27 Checked:12154 Candidates:2267  ((FYISent 1,2 FYISent) RefRemFromInbox)
Found:27 Checked:12155 Candidates:2266  (RefRemFromInbox (FYISent 1,2 FYISent))
Found:27 Checked:12156 Candidates:2265  ((FYISent 1,2 FYISent) RefRespBTCD)
Found:27 Checked:12157 Candidates:2264  (RefRespBTCD (FYISent 1,2 FYISent))
Found:27 Checked:12158 Candidates:2263  ((FYISent 1,2 FYISent) RefRespCSLT)
Found:27 Checked:12159 Candidates:2262  (RefRespCSLT (FYISent 1,2 FYISent))
Found:27 Checked:12160 Candidates:2261  ((FYISent 1,2 FYISent) RefRespFS)
Found:27 Checked:12161 Candidates:2260  (RefRespFS (FYISent 1,2 FYISent))
Found:27 Checked:12162 Candidates:2259  ((FYISent 1,2 FYISent) RefRespGeneral)
Found:27 Checked:12163 Candidates:2258  (RefRespGeneral (FYISent 1,2 FYISent))
Found:27 Checked:12164 Candidates:2257  ((FYISent 1,2 FYISent) RefRespPDVE)
Found:27 Checked:12165 Candidates:2256  (RefRespPDVE (FYISent 1,2 FYISent))
Found:27 Checked:12166 Candidates:2255  ((FYISent 1,2 FYISent) RefRespPoliceFire)
Found:27 Checked:12167 Candidates:2254  (RefRespPoliceFire (FYISent 1,2 FYISent))
Found:27 Checked:12168 Candidates:2253  ((FYISent 1,2 FYISent) RefRespRental)
Found:27 Checked:12169 Candidates:2252  (RefRespRental (FYISent 1,2 FYISent))
Found:27 Checked:12170 Candidates:2251  ((FYISent 1,2 FYISent) RefRespSalvage)
Found:27 Checked:12171 Candidates:2250  (RefRespSalvage (FYISent 1,2 FYISent))
Found:27 Checked:12172 Candidates:2249  ((FYISent 1,2 FYISent) RefSentBTCD)
Found:27 Checked:12173 Candidates:2248  (RefSentBTCD (FYISent 1,2 FYISent))
Found:27 Checked:12174 Candidates:2247  ((FYISent 1,2 FYISent) RefSentCRD)
Found:27 Checked:12175 Candidates:2246  (RefSentCRD (FYISent 1,2 FYISent))
Found:27 Checked:12176 Candidates:2245  ((FYISent 1,2 FYISent) RefSentCSLT)
Found:27 Checked:12177 Candidates:2244  (RefSentCSLT (FYISent 1,2 FYISent))
Found:27 Checked:12178 Candidates:2243  ((FYISent 1,2 FYISent) RefSentFS)
Found:27 Checked:12179 Candidates:2242  (RefSentFS (FYISent 1,2 FYISent))
Found:27 Checked:12180 Candidates:2241  ((FYISent 1,2 FYISent) RefSentGeneral)
Found:27 Checked:12181 Candidates:2240  (RefSentGeneral (FYISent 1,2 FYISent))
Found:27 Checked:12182 Candidates:2239  ((FYISent 1,2 FYISent) RefSentPDVE)
Found:27 Checked:12183 Candidates:2238  (RefSentPDVE (FYISent 1,2 FYISent))
Found:27 Checked:12184 Candidates:2237  ((FYISent 1,2 FYISent) RefSentPoliceFire)
Found:27 Checked:12185 Candidates:2236  (RefSentPoliceFire (FYISent 1,2 FYISent))
Found:27 Checked:12186 Candidates:2235  ((FYISent 1,2 FYISent) RefSentRental)
Found:27 Checked:12187 Candidates:2234  (RefSentRental (FYISent 1,2 FYISent))
Found:27 Checked:12188 Candidates:2233  ((FYISent 1,2 FYISent) RefSentSalvage)
Found:27 Checked:12189 Candidates:2232  (RefSentSalvage (FYISent 1,2 FYISent))
Found:27 Checked:12190 Candidates:2231  ((FYISent 1,2 FYISent) Rental)
Found:27 Checked:12191 Candidates:2230  (Rental (FYISent 1,2 FYISent))
Found:27 Checked:12192 Candidates:2229  ((FYISent 1,2 FYISent) ReturnFrBillAudit)
Found:27 Checked:12193 Candidates:2228  (ReturnFrBillAudit (FYISent 1,2 FYISent))
Found:27 Checked:12194 Candidates:2227  ((FYISent 1,2 FYISent) ReviewRemFromInbox)
Found:27 Checked:12195 Candidates:2226  (ReviewRemFromInbox (FYISent 1,2 FYISent))
Found:27 Checked:12196 Candidates:2225  ((FYISent 1,2 FYISent) RiskReviewSent)
Found:27 Checked:12197 Candidates:2224  (RiskReviewSent (FYISent 1,2 FYISent))
Found:27 Checked:12198 Candidates:2223  ((FYISent 1,2 FYISent) RouteToInbox)
Found:27 Checked:12199 Candidates:2222  (RouteToInbox (FYISent 1,2 FYISent))
Found:27 Checked:12200 Candidates:2221  ((FYISent 1,2 FYISent) RouteToUnAssiMail)
Found:27 Checked:12201 Candidates:2220  (RouteToUnAssiMail (FYISent 1,2 FYISent))
Found:27 Checked:12202 Candidates:2219  ((FYISent 1,2 FYISent) Salvage)
Found:27 Checked:12203 Candidates:2218  (Salvage (FYISent 1,2 FYISent))
Found:27 Checked:12204 Candidates:2217  ((FYISent 1,2 FYISent) SendTransHigh)
Found:27 Checked:12205 Candidates:2216  (SendTransHigh (FYISent 1,2 FYISent))
Found:27 Checked:12206 Candidates:2215  ((FYISent 1,2 FYISent) SentToBillAudit)
Found:27 Checked:12207 Candidates:2214  (SentToBillAudit (FYISent 1,2 FYISent))
Found:27 Checked:12208 Candidates:2213  ((FYISent 1,2 FYISent) SuspendedItem)
Found:27 Checked:12209 Candidates:2212  (SuspendedItem (FYISent 1,2 FYISent))
Found:27 Checked:12210 Candidates:2211  ((FYISent 1,2 FYISent) Suspense)
Found:27 Checked:12211 Candidates:2210  (Suspense (FYISent 1,2 FYISent))
Found:27 Checked:12212 Candidates:2209  ((FYISent 1,2 FYISent) UnsuspendedItem)
Found:27 Checked:12213 Candidates:2208  (UnsuspendedItem (FYISent 1,2 FYISent))
Found:27 Checked:12214 Candidates:2207  ((FYISent 1,2 FYISent) Vehicle)
Found:27 Checked:12215 Candidates:2206  (Vehicle (FYISent 1,2 FYISent))
Found:27 Checked:12216 Candidates:2205  ((FYISent 1,2 FYISent) VehicleEdited)
Found:27 Checked:12217 Candidates:2204  (VehicleEdited (FYISent 1,2 FYISent))
Found:27 Checked:12218 Candidates:2203  ((FYISent 1,2 FYISent) (AssReRouteQueue 1,3 ReviewRemFromInbox))
Found:27 Checked:12219 Candidates:2202  ((AssReRouteQueue 1,3 ReviewRemFromInbox) (FYISent 1,2 FYISent))
Found:27 Checked:12220 Candidates:2201  ((FYISent 1,2 FYISent) (AssToFileHandler 0,6 DocAddInProgress))
Found:27 Checked:12221 Candidates:2200  ((AssToFileHandler 0,6 DocAddInProgress) (FYISent 1,2 FYISent))
Found:27 Checked:12222 Candidates:2199  ((FYISent 1,2 FYISent) (AssToFileHandler 0,6 DocumentAdded))
Found:27 Checked:12223 Candidates:2198  ((AssToFileHandler 0,6 DocumentAdded) (FYISent 1,2 FYISent))
Found:27 Checked:12224 Candidates:2197  ((FYISent 1,2 FYISent) (ClaimEdited 1,2 LiabilityAnalysis))
Found:27 Checked:12225 Candidates:2196  ((ClaimEdited 1,2 LiabilityAnalysis) (FYISent 1,2 FYISent))
Found:27 Checked:12226 Candidates:2195  ((FYISent 1,2 FYISent) (ClaimReported 0,4 DocAddInProgress))
Found:27 Checked:12227 Candidates:2194  ((ClaimReported 0,4 DocAddInProgress) (FYISent 1,2 FYISent))
Found:27 Checked:12228 Candidates:2193  ((FYISent 1,2 FYISent) (ClaimReported 0,4 DocumentAdded))
Found:27 Checked:12229 Candidates:2192  ((ClaimReported 0,4 DocumentAdded) (FYISent 1,2 FYISent))
Found:27 Checked:12230 Candidates:2191  ((FYISent 1,2 FYISent) (ClaimSetup 0,6 DocAddInProgress))
Found:27 Checked:12231 Candidates:2190  ((ClaimSetup 0,6 DocAddInProgress) (FYISent 1,2 FYISent))
Found:27 Checked:12232 Candidates:2189  ((FYISent 1,2 FYISent) (ClaimSetup 0,6 DocumentAdded))
Found:27 Checked:12233 Candidates:2188  ((ClaimSetup 0,6 DocumentAdded) (FYISent 1,2 FYISent))
Found:27 Checked:12234 Candidates:2187  ((FYISent 1,2 FYISent) (Correspondencsent 1,2 ReviewRemFromInbox))
Found:27 Checked:12235 Candidates:2186  ((Correspondencsent 1,2 ReviewRemFromInbox) (FYISent 1,2 FYISent))
Found:27 Checked:12236 Candidates:2185  ((FYISent 1,2 FYISent) (DocAddInProgress 1,2 Referral))
Found:27 Checked:12237 Candidates:2184  ((DocAddInProgress 1,2 Referral) (FYISent 1,2 FYISent))
Found:27 Checked:12238 Candidates:2183  ((FYISent 1,2 FYISent) (DocumentAdded 1,2 Referral))
Found:27 Checked:12239 Candidates:2182  ((DocumentAdded 1,2 Referral) (FYISent 1,2 FYISent))
Found:27 Checked:12240 Candidates:2181  ((FYISent 1,2 FYISent) (FYISent 1,2 FYISent))
Found:27 Checked:12241 Candidates:2180  ((FYISent 1,2 FYISent) (FYISent 1,2 FYISent))
Found:27 Checked:12242 Candidates:2179  ((InitialContact 0,3 DocAddInProgress) AssociatedToClaim)
Found:27 Checked:12243 Candidates:2178  (AssociatedToClaim (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12244 Candidates:2177  ((InitialContact 0,3 DocAddInProgress) AssReRouteQueue)
Found:27 Checked:12245 Candidates:2176  (AssReRouteQueue (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12246 Candidates:2175  ((InitialContact 0,3 DocAddInProgress) AssRouteToOffice)
Found:27 Checked:12247 Candidates:2174  (AssRouteToOffice (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12248 Candidates:2173  ((InitialContact 0,3 DocAddInProgress) AssToFileHandler)
Found:27 Checked:12249 Candidates:2172  (AssToFileHandler (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12250 Candidates:2171  ((InitialContact 0,3 DocAddInProgress) AudatexReceipt)
Found:27 Checked:12251 Candidates:2170  (AudatexReceipt (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12252 Candidates:2169  ((InitialContact 0,3 DocAddInProgress) ClaimActivityLog)
Found:27 Checked:12253 Candidates:2168  (ClaimActivityLog (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12254 Candidates:2167  ((InitialContact 0,3 DocAddInProgress) ClaimClosed)
Found:27 Checked:12255 Candidates:2166  (ClaimClosed (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12256 Candidates:2165  ((InitialContact 0,3 DocAddInProgress) ClaimEdited)
Found:27 Checked:12257 Candidates:2164  (ClaimEdited (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12258 Candidates:2163  ((InitialContact 0,3 DocAddInProgress) ClaimReported)
Found:27 Checked:12259 Candidates:2162  (ClaimReported (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12260 Candidates:2161  ((InitialContact 0,3 DocAddInProgress) ClaimSecured)
Found:27 Checked:12261 Candidates:2160  (ClaimSecured (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12262 Candidates:2159  ((InitialContact 0,3 DocAddInProgress) ClaimSetup)
Found:27 Checked:12263 Candidates:2158  (ClaimSetup (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12264 Candidates:2157  ((InitialContact 0,3 DocAddInProgress) ClaimSummary)
Found:27 Checked:12265 Candidates:2156  (ClaimSummary (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12266 Candidates:2155  ((InitialContact 0,3 DocAddInProgress) ClaimUnsecured)
Found:27 Checked:12267 Candidates:2154  (ClaimUnsecured (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12268 Candidates:2153  ((InitialContact 0,3 DocAddInProgress) Contact)
Found:27 Checked:12269 Candidates:2152  (Contact (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12270 Candidates:2151  ((InitialContact 0,3 DocAddInProgress) COPSCarAsgSentCRP)
Found:27 Checked:12271 Candidates:2150  (COPSCarAsgSentCRP (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12272 Candidates:2149  ((InitialContact 0,3 DocAddInProgress) CorrAssignToHndler)
Found:27 Checked:12273 Candidates:2148  (CorrAssignToHndler (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12274 Candidates:2147  ((InitialContact 0,3 DocAddInProgress) Correspondencsent)
Found:27 Checked:12275 Candidates:2146  (Correspondencsent (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12276 Candidates:2145  ((InitialContact 0,3 DocAddInProgress) Coverage)
Found:27 Checked:12277 Candidates:2144  (Coverage (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12278 Candidates:2143  ((InitialContact 0,3 DocAddInProgress) DocAddInProgress)
Found:27 Checked:12279 Candidates:2142  (DocAddInProgress (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12280 Candidates:2141  ((InitialContact 0,3 DocAddInProgress) DocumentAdded)
Found:27 Checked:12281 Candidates:2140  (DocumentAdded (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12282 Candidates:2139  ((InitialContact 0,3 DocAddInProgress) FYISent)
Found:27 Checked:12283 Candidates:2138  (FYISent (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12284 Candidates:2137  ((InitialContact 0,3 DocAddInProgress) grpPymtSubmit)
Found:27 Checked:12285 Candidates:2136  (grpPymtSubmit (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12286 Candidates:2135  ((InitialContact 0,3 DocAddInProgress) Inbound)
Found:27 Checked:12287 Candidates:2134  (Inbound (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12288 Candidates:2133  ((InitialContact 0,3 DocAddInProgress) InitialContact)
Found:27 Checked:12289 Candidates:2132  (InitialContact (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12290 Candidates:2131  ((InitialContact 0,3 DocAddInProgress) IsoDataErrRpt)
Found:27 Checked:12291 Candidates:2130  (IsoDataErrRpt (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12292 Candidates:2129  ((InitialContact 0,3 DocAddInProgress) IsoMatchRpt)
Found:27 Checked:12293 Candidates:2128  (IsoMatchRpt (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12294 Candidates:2127  ((InitialContact 0,3 DocAddInProgress) IsoNoMatchRpt)
Found:27 Checked:12295 Candidates:2126  (IsoNoMatchRpt (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12296 Candidates:2125  ((InitialContact 0,3 DocAddInProgress) LiabilityAnalysis)
Found:27 Checked:12297 Candidates:2124  (LiabilityAnalysis (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12298 Candidates:2123  ((InitialContact 0,3 DocAddInProgress) makePaymentSubmit)
Found:27 Checked:12299 Candidates:2122  (makePaymentSubmit (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12300 Candidates:2121  ((InitialContact 0,3 DocAddInProgress) Outbound)
Found:27 Checked:12301 Candidates:2120  (Outbound (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12302 Candidates:2119  ((InitialContact 0,3 DocAddInProgress) PartyEdited)
Found:27 Checked:12303 Candidates:2118  (PartyEdited (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12304 Candidates:2117  ((InitialContact 0,3 DocAddInProgress) PaymentBlockSet)
Found:27 Checked:12305 Candidates:2116  (PaymentBlockSet (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12306 Candidates:2115  ((InitialContact 0,3 DocAddInProgress) PerilActivity)
Found:27 Checked:12307 Candidates:2114  (PerilActivity (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12308 Candidates:2113  ((InitialContact 0,3 DocAddInProgress) Perils/Reserves)
Found:27 Checked:12309 Candidates:2112  (Perils/Reserves (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12310 Candidates:2111  ((InitialContact 0,3 DocAddInProgress) ReasonforEscalation)
Found:27 Checked:12311 Candidates:2110  (ReasonforEscalation (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12312 Candidates:2109  ((InitialContact 0,3 DocAddInProgress) ReceiptItem)
Found:27 Checked:12313 Candidates:2108  (ReceiptItem (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12314 Candidates:2107  ((InitialContact 0,3 DocAddInProgress) RecordedStatementSu)
Found:27 Checked:12315 Candidates:2106  (RecordedStatementSu (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12316 Candidates:2105  ((InitialContact 0,3 DocAddInProgress) Referral)
Found:27 Checked:12317 Candidates:2104  (Referral (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12318 Candidates:2103  ((InitialContact 0,3 DocAddInProgress) RefRemFromInbox)
Found:27 Checked:12319 Candidates:2102  (RefRemFromInbox (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12320 Candidates:2101  ((InitialContact 0,3 DocAddInProgress) RefRespPDVE)
Found:27 Checked:12321 Candidates:2100  (RefRespPDVE (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12322 Candidates:2099  ((InitialContact 0,3 DocAddInProgress) RefRespPoliceFire)
Found:27 Checked:12323 Candidates:2098  (RefRespPoliceFire (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12324 Candidates:2097  ((InitialContact 0,3 DocAddInProgress) RefRespRCC)
Found:27 Checked:12325 Candidates:2096  (RefRespRCC (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12326 Candidates:2095  ((InitialContact 0,3 DocAddInProgress) RefSentPDVE)
Found:27 Checked:12327 Candidates:2094  (RefSentPDVE (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12328 Candidates:2093  ((InitialContact 0,3 DocAddInProgress) RefSentPoliceFire)
Found:27 Checked:12329 Candidates:2092  (RefSentPoliceFire (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12330 Candidates:2091  ((InitialContact 0,3 DocAddInProgress) RefSentRCC)
Found:27 Checked:12331 Candidates:2090  (RefSentRCC (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12332 Candidates:2089  ((InitialContact 0,3 DocAddInProgress) Rental)
Found:27 Checked:12333 Candidates:2088  (Rental (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12334 Candidates:2087  ((InitialContact 0,3 DocAddInProgress) ReviewRemFromInbox)
Found:27 Checked:12335 Candidates:2086  (ReviewRemFromInbox (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12336 Candidates:2085  ((InitialContact 0,3 DocAddInProgress) RiskReviewSent)
Found:27 Checked:12337 Candidates:2084  (RiskReviewSent (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12338 Candidates:2083  ((InitialContact 0,3 DocAddInProgress) RouteToInbox)
Found:27 Checked:12339 Candidates:2082  (RouteToInbox (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12340 Candidates:2081  ((InitialContact 0,3 DocAddInProgress) SuspendedItem)
Found:27 Checked:12341 Candidates:2080  (SuspendedItem (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12342 Candidates:2079  ((InitialContact 0,3 DocAddInProgress) Suspense)
Found:27 Checked:12343 Candidates:2078  (Suspense (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12344 Candidates:2077  ((InitialContact 0,3 DocAddInProgress) UnsuspendedItem)
Found:27 Checked:12345 Candidates:2076  (UnsuspendedItem (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12346 Candidates:2075  ((InitialContact 0,3 DocAddInProgress) updtPymtVoid)
Found:27 Checked:12347 Candidates:2074  (updtPymtVoid (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12348 Candidates:2073  ((InitialContact 0,3 DocAddInProgress) Vehicle)
Found:27 Checked:12349 Candidates:2072  (Vehicle (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12350 Candidates:2071  ((InitialContact 0,3 DocAddInProgress) VehicleEdited)
Found:27 Checked:12351 Candidates:2070  (VehicleEdited (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12352 Candidates:2069  ((InitialContact 0,3 DocAddInProgress) (AssReRouteQueue 1,3 ReviewRemFromInbox))
Found:27 Checked:12353 Candidates:2068  ((AssReRouteQueue 1,3 ReviewRemFromInbox) (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12354 Candidates:2067  ((InitialContact 0,3 DocAddInProgress) (AssToFileHandler 0,6 DocAddInProgress))
Found:27 Checked:12355 Candidates:2066  ((AssToFileHandler 0,6 DocAddInProgress) (InitialContact 0,3 DocAddInProgress))
Found:27 Checked:12356 Candidates:2065  ((InitialContact 0,3 DocAddInProgress) (AssToFileHandler 0,6 DocumentAdded))
Found:27 Checked:12357 Candidates:2064  ((AssToFileHandler 0,6 DocumentAdded) (InitialContact 0,3 DocAddInProgress))
