Starting at 2016-03-31 05:03:42.300910...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:144 Checked:3840 Candidates:53691  (IsoMatchRpt ItmReAssToFHndler)
Found:144 Checked:3841 Candidates:53690  (IsoMatchRpt LiabilityAnalysis)
Distribution for (IsoMatchRpt 0,6 LiabilityAnalysis)
N_a: 33, N_ab: 24, Critical interval: ((0, 6)), P(success): 0.4245, p_value: 0.0004

Found:145 Checked:3842 Candidates:54121  (IsoMatchRpt makePaymentSubmit)
Found:145 Checked:3843 Candidates:54120  (IsoMatchRpt ManualDeny)
Found:145 Checked:3844 Candidates:54119  (IsoMatchRpt ManualPayment)
Found:145 Checked:3845 Candidates:54118  (IsoMatchRpt Medical)
Found:145 Checked:3846 Candidates:54117  (IsoMatchRpt Medicare)
Found:145 Checked:3847 Candidates:54116  (IsoMatchRpt MedicareNotify)
Found:145 Checked:3848 Candidates:54115  (IsoMatchRpt MoveFromInvstigatn)
Found:145 Checked:3849 Candidates:54114  (IsoMatchRpt MovefromParty)
Found:145 Checked:3850 Candidates:54113  (IsoMatchRpt MovetoClaim)
Found:145 Checked:3851 Candidates:54112  (IsoMatchRpt MoveToInvestigatn)
Found:145 Checked:3852 Candidates:54111  (IsoMatchRpt MovetoParty)
Found:145 Checked:3853 Candidates:54110  (IsoMatchRpt MultDocAddBegin)
Found:145 Checked:3854 Candidates:54109  (IsoMatchRpt MultipleDocAdded)
Found:145 Checked:3855 Candidates:54108  (IsoMatchRpt MutliEOBSent)
Found:145 Checked:3856 Candidates:54107  (IsoMatchRpt Outbound)
Found:145 Checked:3857 Candidates:54106  (IsoMatchRpt PartyAdded)
Found:145 Checked:3858 Candidates:54105  (IsoMatchRpt PartyEdited)
Found:145 Checked:3859 Candidates:54104  (IsoMatchRpt PaymentBlockSet)
Found:145 Checked:3860 Candidates:54103  (IsoMatchRpt PerilActivity)
Distribution for (IsoMatchRpt 1,3 PerilActivity)
N_a: 34, N_ab: 17, Critical interval: ((1, 3)), P(success): 0.2367, p_value: 0.0008

Found:146 Checked:3861 Candidates:54556  (IsoMatchRpt Perils/Reserves)
Found:146 Checked:3862 Candidates:54555  (IsoMatchRpt PolicyNumberChange)
Found:146 Checked:3863 Candidates:54554  (IsoMatchRpt ReasonforEscalation)
Found:146 Checked:3864 Candidates:54553  (IsoMatchRpt ReceiptItem)
Found:146 Checked:3865 Candidates:54552  (IsoMatchRpt recordManualPymt)
Found:146 Checked:3866 Candidates:54551  (IsoMatchRpt RefAssign)
Found:146 Checked:3867 Candidates:54550  (IsoMatchRpt RefCompPDVE)
Found:146 Checked:3868 Candidates:54549  (IsoMatchRpt RefCompRCC)
Found:146 Checked:3869 Candidates:54548  (IsoMatchRpt Referral)
Found:146 Checked:3870 Candidates:54547  (IsoMatchRpt RefRemFromInbox)
Found:146 Checked:3871 Candidates:54546  (IsoMatchRpt RefRespCSLT)
Found:146 Checked:3872 Candidates:54545  (IsoMatchRpt RefRespGeneral)
Found:146 Checked:3873 Candidates:54544  (IsoMatchRpt RefRespPoliceFire)
Found:146 Checked:3874 Candidates:54543  (IsoMatchRpt RefRespRCC)
Found:146 Checked:3875 Candidates:54542  (IsoMatchRpt RefRespRental)
Found:146 Checked:3876 Candidates:54541  (IsoMatchRpt RefRespSalvage)
Found:146 Checked:3877 Candidates:54540  (IsoMatchRpt RefSentCRD)
Found:146 Checked:3878 Candidates:54539  (IsoMatchRpt RefSentCSLT)
Found:146 Checked:3879 Candidates:54538  (IsoMatchRpt RefSentGeneral)
Found:146 Checked:3880 Candidates:54537  (IsoMatchRpt RefSentPDVE)
Found:146 Checked:3881 Candidates:54536  (IsoMatchRpt RefSentPoliceFire)
Found:146 Checked:3882 Candidates:54535  (IsoMatchRpt RefSentRCC)
Found:146 Checked:3883 Candidates:54534  (IsoMatchRpt RefSentRental)
Found:146 Checked:3884 Candidates:54533  (IsoMatchRpt RefSentSalvage)
Found:146 Checked:3885 Candidates:54532  (IsoMatchRpt Rental)
Found:146 Checked:3886 Candidates:54531  (IsoMatchRpt ReturnFrBillAudit)
Found:146 Checked:3887 Candidates:54530  (IsoMatchRpt ReviewRemFromInbox)
Distribution for (IsoMatchRpt 0,8 ReviewRemFromInbox)
N_a: 62, N_ab: 48, Critical interval: ((0, 8)), P(success): 0.5323, p_value: 0.0001

Found:147 Checked:3888 Candidates:54987  (IsoMatchRpt RouteToInbox)
Found:147 Checked:3889 Candidates:54986  (IsoMatchRpt SentToBillAudit)
Found:147 Checked:3890 Candidates:54985  (IsoMatchRpt SetupEbillParty)
Found:147 Checked:3891 Candidates:54984  (IsoMatchRpt SuspendedItem)
Distribution for (IsoMatchRpt 0,6 SuspendedItem)
N_a: 80, N_ab: 51, Critical interval: ((0, 6)), P(success): 0.4567, p_value: 0.0009

Found:148 Checked:3892 Candidates:55461  (IsoMatchRpt Suspense)
Distribution for (IsoMatchRpt 0,8 Suspense)
N_a: 62, N_ab: 46, Critical interval: ((0, 8)), P(success): 0.5398, p_value: 0.0009

Found:149 Checked:3893 Candidates:55918  (IsoMatchRpt TLWCompleteReprble)
Found:149 Checked:3894 Candidates:55917  (IsoMatchRpt TLWCompleteTtlLoss)
Found:149 Checked:3895 Candidates:55916  (IsoMatchRpt UnsuspendedItem)
Found:149 Checked:3896 Candidates:55915  (IsoMatchRpt updtPymtVoid)
Found:149 Checked:3897 Candidates:55914  (IsoMatchRpt Vehicle)
Found:149 Checked:3898 Candidates:55913  (IsoMatchRpt VehicleEdited)
Found:149 Checked:3899 Candidates:55912  (IsoMatchRpt VehSlvgLogCompltd)
Found:149 Checked:3900 Candidates:55911  (IsoMatchRpt XPayAuthApprv)
Found:149 Checked:3901 Candidates:55910  (IsoMatchRpt XPayAuthEscalate)
Found:149 Checked:3902 Candidates:55909  (IsoMatchRpt XPayAuthLimit)
Found:149 Checked:3903 Candidates:55908  (IsoNoMatchRpt applyCreditSubmit)
Found:149 Checked:3904 Candidates:55907  (IsoNoMatchRpt AssociatedToClaim)
Found:149 Checked:3905 Candidates:55906  (IsoNoMatchRpt AssociatedToParty)
Found:149 Checked:3906 Candidates:55905  (IsoNoMatchRpt AssReRouteQueue)
Found:149 Checked:3907 Candidates:55904  (IsoNoMatchRpt AssRouteToOffice)
Found:149 Checked:3908 Candidates:55903  (IsoNoMatchRpt AssToFileHandler)
Distribution for (IsoNoMatchRpt 0,6 AssToFileHandler)
N_a: 27, N_ab: 23, Critical interval: ((0, 6)), P(success): 0.4543, p_value: 0.0000

Found:150 Checked:3909 Candidates:56340  (IsoNoMatchRpt AudatexReceipt)
Found:150 Checked:3910 Candidates:56339  (IsoNoMatchRpt CATContact)
Found:150 Checked:3911 Candidates:56338  (IsoNoMatchRpt ClaimActivityLog)
Distribution for (IsoNoMatchRpt 1,7 ClaimActivityLog)
N_a: 31, N_ab: 27, Critical interval: ((1, 7)), P(success): 0.5709, p_value: 0.0003

Found:151 Checked:3912 Candidates:56783  (IsoNoMatchRpt ClaimClosed)
Found:151 Checked:3913 Candidates:56782  (IsoNoMatchRpt ClaimEdited)
Distribution for (IsoNoMatchRpt 0,8 ClaimEdited)
N_a: 28, N_ab: 25, Critical interval: ((0, 8)), P(success): 0.5304, p_value: 0.0001

Found:152 Checked:3914 Candidates:57211  (IsoNoMatchRpt ClaimReopened)
Found:152 Checked:3915 Candidates:57210  (IsoNoMatchRpt ClaimReported)
Found:152 Checked:3916 Candidates:57209  (IsoNoMatchRpt ClaimSetup)
Found:152 Checked:3917 Candidates:57208  (IsoNoMatchRpt ClaimSummary)
Found:152 Checked:3918 Candidates:57207  (IsoNoMatchRpt Contact)
Found:152 Checked:3919 Candidates:57206  (IsoNoMatchRpt COPSCarAsgSentCRP)
Found:152 Checked:3920 Candidates:57205  (IsoNoMatchRpt COPSCarAsgSentPDR)
Found:152 Checked:3921 Candidates:57204  (IsoNoMatchRpt CorrAssignToHndler)
Found:152 Checked:3922 Candidates:57203  (IsoNoMatchRpt Correspondencsent)
Found:152 Checked:3923 Candidates:57202  (IsoNoMatchRpt Coverage)
Found:152 Checked:3924 Candidates:57201  (IsoNoMatchRpt DocAddInProgress)
Found:152 Checked:3925 Candidates:57200  (IsoNoMatchRpt DocumentAdded)
Found:152 Checked:3926 Candidates:57199  (IsoNoMatchRpt DocumentFiled)
Found:152 Checked:3927 Candidates:57198  (IsoNoMatchRpt EOBSent)
Found:152 Checked:3928 Candidates:57197  (IsoNoMatchRpt EORSent)
Found:152 Checked:3929 Candidates:57196  (IsoNoMatchRpt FYISent)
Found:152 Checked:3930 Candidates:57195  (IsoNoMatchRpt grpPymtSubmit)
Found:152 Checked:3931 Candidates:57194  (IsoNoMatchRpt Inbound)
Found:152 Checked:3932 Candidates:57193  (IsoNoMatchRpt InitialContact)
Distribution for (IsoNoMatchRpt 1,6 InitialContact)
N_a: 26, N_ab: 19, Critical interval: ((1, 6)), P(success): 0.4063, p_value: 0.0008

Found:153 Checked:3933 Candidates:57614  (IsoNoMatchRpt IsoDataErrRpt)
Found:153 Checked:3934 Candidates:57613  (IsoNoMatchRpt IsoMatchRpt)
Found:153 Checked:3935 Candidates:57612  (IsoNoMatchRpt IsoNoMatchRpt)
Found:153 Checked:3936 Candidates:57611  (IsoNoMatchRpt ItemCompleteDenial)
Found:153 Checked:3937 Candidates:57610  (IsoNoMatchRpt ItmReAssToFHndler)
Found:153 Checked:3938 Candidates:57609  (IsoNoMatchRpt LiabilityAnalysis)
Found:153 Checked:3939 Candidates:57608  (IsoNoMatchRpt makePaymentSubmit)
Found:153 Checked:3940 Candidates:57607  (IsoNoMatchRpt ManualDeny)
Found:153 Checked:3941 Candidates:57606  (IsoNoMatchRpt ManualPayment)
Found:153 Checked:3942 Candidates:57605  (IsoNoMatchRpt Medical)
Found:153 Checked:3943 Candidates:57604  (IsoNoMatchRpt Medicare)
Found:153 Checked:3944 Candidates:57603  (IsoNoMatchRpt MultDocAddBegin)
Found:153 Checked:3945 Candidates:57602  (IsoNoMatchRpt MultipleDocAdded)
Found:153 Checked:3946 Candidates:57601  (IsoNoMatchRpt MutliEOBSent)
Found:153 Checked:3947 Candidates:57600  (IsoNoMatchRpt Outbound)
Distribution for (IsoNoMatchRpt 0,9 Outbound)
N_a: 20, N_ab: 19, Critical interval: ((0, 9)), P(success): 0.5889, p_value: 0.0004

Found:154 Checked:3948 Candidates:57949  (IsoNoMatchRpt PartyAdded)
Found:154 Checked:3949 Candidates:57948  (IsoNoMatchRpt PartyEdited)
Found:154 Checked:3950 Candidates:57947  (IsoNoMatchRpt PartyMoved)
Found:154 Checked:3951 Candidates:57946  (IsoNoMatchRpt PaymentBlockSet)
Found:154 Checked:3952 Candidates:57945  (IsoNoMatchRpt PerilActivity)
Distribution for (IsoNoMatchRpt 1,7 PerilActivity)
N_a: 20, N_ab: 17, Critical interval: ((1, 7)), P(success): 0.4631, p_value: 0.0004

Found:155 Checked:3953 Candidates:58378  (IsoNoMatchRpt Perils/Reserves)
Found:155 Checked:3954 Candidates:58377  (IsoNoMatchRpt PolicyNumberChange)
Found:155 Checked:3955 Candidates:58376  (IsoNoMatchRpt ReasonforEscalation)
Found:155 Checked:3956 Candidates:58375  (IsoNoMatchRpt ReceiptItem)
Found:155 Checked:3957 Candidates:58374  (IsoNoMatchRpt RecordedStatementSu)
Found:155 Checked:3958 Candidates:58373  (IsoNoMatchRpt recordManualPymt)
Found:155 Checked:3959 Candidates:58372  (IsoNoMatchRpt RefAssign)
Found:155 Checked:3960 Candidates:58371  (IsoNoMatchRpt RefCompPDVE)
Found:155 Checked:3961 Candidates:58370  (IsoNoMatchRpt Referral)
Found:155 Checked:3962 Candidates:58369  (IsoNoMatchRpt RefRemFromInbox)
Found:155 Checked:3963 Candidates:58368  (IsoNoMatchRpt RefRespAuthority)
Found:155 Checked:3964 Candidates:58367  (IsoNoMatchRpt RefRespCSLT)
Found:155 Checked:3965 Candidates:58366  (IsoNoMatchRpt RefRespGeneral)
Found:155 Checked:3966 Candidates:58365  (IsoNoMatchRpt RefRespPD)
Found:155 Checked:3967 Candidates:58364  (IsoNoMatchRpt RefRespPDVE)
Found:155 Checked:3968 Candidates:58363  (IsoNoMatchRpt RefRespPoliceFire)
Found:155 Checked:3969 Candidates:58362  (IsoNoMatchRpt RefRespRCC)
Found:155 Checked:3970 Candidates:58361  (IsoNoMatchRpt RefRespRental)
Found:155 Checked:3971 Candidates:58360  (IsoNoMatchRpt RefRespSalvage)
Found:155 Checked:3972 Candidates:58359  (IsoNoMatchRpt RefSentAuthority)
Found:155 Checked:3973 Candidates:58358  (IsoNoMatchRpt RefSentCRD)
Found:155 Checked:3974 Candidates:58357  (IsoNoMatchRpt RefSentCSLT)
Found:155 Checked:3975 Candidates:58356  (IsoNoMatchRpt RefSentGeneral)
Found:155 Checked:3976 Candidates:58355  (IsoNoMatchRpt RefSentPD)
Found:155 Checked:3977 Candidates:58354  (IsoNoMatchRpt RefSentPDVE)
Found:155 Checked:3978 Candidates:58353  (IsoNoMatchRpt RefSentPoliceFire)
Found:155 Checked:3979 Candidates:58352  (IsoNoMatchRpt RefSentRCC)
Found:155 Checked:3980 Candidates:58351  (IsoNoMatchRpt RefSentRental)
Found:155 Checked:3981 Candidates:58350  (IsoNoMatchRpt RefSentSalvage)
Found:155 Checked:3982 Candidates:58349  (IsoNoMatchRpt Rental)
Found:155 Checked:3983 Candidates:58348  (IsoNoMatchRpt ReturnFrBillAudit)
Found:155 Checked:3984 Candidates:58347  (IsoNoMatchRpt ReviewRemFromInbox)
Distribution for (IsoNoMatchRpt 1,3 ReviewRemFromInbox)
N_a: 19, N_ab: 12, Critical interval: ((1, 3)), P(success): 0.2236, p_value: 0.0002

Found:156 Checked:3985 Candidates:58784  (IsoNoMatchRpt RouteToInbox)
Found:156 Checked:3986 Candidates:58783  (IsoNoMatchRpt SentToBillAudit)
Found:156 Checked:3987 Candidates:58782  (IsoNoMatchRpt SetupEbillParty)
Found:156 Checked:3988 Candidates:58781  (IsoNoMatchRpt SuspendedItem)
Distribution for (IsoNoMatchRpt 0,9 SuspendedItem)
N_a: 55, N_ab: 46, Critical interval: ((0, 9)), P(success): 0.5889, p_value: 0.0001

Found:157 Checked:3989 Candidates:59254  (IsoNoMatchRpt Suspense)
Distribution for (IsoNoMatchRpt 0,7 Suspense)
N_a: 36, N_ab: 28, Critical interval: ((0, 7)), P(success): 0.5126, p_value: 0.0010

Found:158 Checked:3990 Candidates:59723  (IsoNoMatchRpt TLWCompleteTtlLoss)
Found:158 Checked:3991 Candidates:59722  (IsoNoMatchRpt TLWReopened)
Found:158 Checked:3992 Candidates:59721  (IsoNoMatchRpt UnsuspendedItem)
Found:158 Checked:3993 Candidates:59720  (IsoNoMatchRpt Vehicle)
Found:158 Checked:3994 Candidates:59719  (IsoNoMatchRpt VehicleEdited)
Found:158 Checked:3995 Candidates:59718  (IsoNoMatchRpt VehSlvgLogCompltd)
Found:158 Checked:3996 Candidates:59717  (IsoNoMatchRpt XPayAuthApprv)
Found:158 Checked:3997 Candidates:59716  (IsoNoMatchRpt XPayAuthLimit)
Found:158 Checked:3998 Candidates:59715  (ItemCompleteDenial AssociatedToClaim)
Found:158 Checked:3999 Candidates:59714  (ItemCompleteDenial AssociatedToParty)
Found:158 Checked:4000 Candidates:59713  (ItemCompleteDenial AssReRouteQueue)
Found:158 Checked:4001 Candidates:59712  (ItemCompleteDenial AssRouteToOffice)
Found:158 Checked:4002 Candidates:59711  (ItemCompleteDenial AssToFileHandler)
Found:158 Checked:4003 Candidates:59710  (ItemCompleteDenial AudatexReceipt)
Found:158 Checked:4004 Candidates:59709  (ItemCompleteDenial ChangedDocType)
Found:158 Checked:4005 Candidates:59708  (ItemCompleteDenial ClaimActivityLog)
Found:158 Checked:4006 Candidates:59707  (ItemCompleteDenial ClaimClosed)
Found:158 Checked:4007 Candidates:59706  (ItemCompleteDenial ClaimEdited)
Found:158 Checked:4008 Candidates:59705  (ItemCompleteDenial ClaimReopened)
Found:158 Checked:4009 Candidates:59704  (ItemCompleteDenial ClaimReported)
Found:158 Checked:4010 Candidates:59703  (ItemCompleteDenial ClaimSetup)
Found:158 Checked:4011 Candidates:59702  (ItemCompleteDenial ClaimSummary)
Found:158 Checked:4012 Candidates:59701  (ItemCompleteDenial COPSCarAsgSentCRP)
Found:158 Checked:4013 Candidates:59700  (ItemCompleteDenial Correspondencsent)
Found:158 Checked:4014 Candidates:59699  (ItemCompleteDenial DocAddInProgress)
Found:158 Checked:4015 Candidates:59698  (ItemCompleteDenial DocumentAdded)
Found:158 Checked:4016 Candidates:59697  (ItemCompleteDenial DocumentFiled)
Found:158 Checked:4017 Candidates:59696  (ItemCompleteDenial EOBSent)
Found:158 Checked:4018 Candidates:59695  (ItemCompleteDenial EORSent)
Found:158 Checked:4019 Candidates:59694  (ItemCompleteDenial FYISent)
Found:158 Checked:4020 Candidates:59693  (ItemCompleteDenial Inbound)
Found:158 Checked:4021 Candidates:59692  (ItemCompleteDenial InitialContact)
Found:158 Checked:4022 Candidates:59691  (ItemCompleteDenial IsoMatchRpt)
Found:158 Checked:4023 Candidates:59690  (ItemCompleteDenial IsoNoMatchRpt)
Found:158 Checked:4024 Candidates:59689  (ItemCompleteDenial ItemCompleteDenial)
Found:158 Checked:4025 Candidates:59688  (ItemCompleteDenial ItmReAssToFHndler)
Found:158 Checked:4026 Candidates:59687  (ItemCompleteDenial LiabilityAnalysis)
Found:158 Checked:4027 Candidates:59686  (ItemCompleteDenial makePaymentSubmit)
Found:158 Checked:4028 Candidates:59685  (ItemCompleteDenial ManualDeny)
Found:158 Checked:4029 Candidates:59684  (ItemCompleteDenial ManualPayment)
Found:158 Checked:4030 Candidates:59683  (ItemCompleteDenial Medical)
Found:158 Checked:4031 Candidates:59682  (ItemCompleteDenial Medicare)
Found:158 Checked:4032 Candidates:59681  (ItemCompleteDenial MultDocAddBegin)
Found:158 Checked:4033 Candidates:59680  (ItemCompleteDenial MultipleDocAdded)
Found:158 Checked:4034 Candidates:59679  (ItemCompleteDenial MutliEOBSent)
Found:158 Checked:4035 Candidates:59678  (ItemCompleteDenial PartyEdited)
Found:158 Checked:4036 Candidates:59677  (ItemCompleteDenial PerilActivity)
Found:158 Checked:4037 Candidates:59676  (ItemCompleteDenial ReceiptItem)
Found:158 Checked:4038 Candidates:59675  (ItemCompleteDenial RefCompPDVE)
Found:158 Checked:4039 Candidates:59674  (ItemCompleteDenial Referral)
Found:158 Checked:4040 Candidates:59673  (ItemCompleteDenial RefRemFromInbox)
Found:158 Checked:4041 Candidates:59672  (ItemCompleteDenial RefRespCSLT)
Found:158 Checked:4042 Candidates:59671  (ItemCompleteDenial RefRespFS)
Found:158 Checked:4043 Candidates:59670  (ItemCompleteDenial RefRespGeneral)
Found:158 Checked:4044 Candidates:59669  (ItemCompleteDenial RefRespSalvage)
Found:158 Checked:4045 Candidates:59668  (ItemCompleteDenial RefSentCSLT)
Found:158 Checked:4046 Candidates:59667  (ItemCompleteDenial RefSentFS)
Found:158 Checked:4047 Candidates:59666  (ItemCompleteDenial RefSentGeneral)
Found:158 Checked:4048 Candidates:59665  (ItemCompleteDenial RefSentPDVE)
Found:158 Checked:4049 Candidates:59664  (ItemCompleteDenial RefSentSalvage)
Found:158 Checked:4050 Candidates:59663  (ItemCompleteDenial Rental)
Found:158 Checked:4051 Candidates:59662  (ItemCompleteDenial ReturnFrBillAudit)
Found:158 Checked:4052 Candidates:59661  (ItemCompleteDenial ReviewRemFromInbox)
Found:158 Checked:4053 Candidates:59660  (ItemCompleteDenial RouteToInbox)
Found:158 Checked:4054 Candidates:59659  (ItemCompleteDenial SentToBillAudit)
Found:158 Checked:4055 Candidates:59658  (ItemCompleteDenial SetupEbillParty)
Found:158 Checked:4056 Candidates:59657  (ItemCompleteDenial SuspendedItem)
Found:158 Checked:4057 Candidates:59656  (ItemCompleteDenial Suspense)
Found:158 Checked:4058 Candidates:59655  (ItemCompleteDenial TLWCompleteTtlLoss)
Found:158 Checked:4059 Candidates:59654  (ItemCompleteDenial UnsuspendedItem)
Found:158 Checked:4060 Candidates:59653  (ItemCompleteDenial Vehicle)
Found:158 Checked:4061 Candidates:59652  (ItemCompleteDenial VehicleEdited)
Found:158 Checked:4062 Candidates:59651  (ItemCompleteDenial VehSlvgLogCompltd)
Found:158 Checked:4063 Candidates:59650  (ItemCompleteDenial XPayAuthApprv)
Found:158 Checked:4064 Candidates:59649  (ItemCompleteDenial XPayAuthLimit)
Found:158 Checked:4065 Candidates:59648  (ItmReAssToFHndler applyCreditSubmit)
Found:158 Checked:4066 Candidates:59647  (ItmReAssToFHndler AssociatedToClaim)
Found:158 Checked:4067 Candidates:59646  (ItmReAssToFHndler AssociatedToParty)
Found:158 Checked:4068 Candidates:59645  (ItmReAssToFHndler AssReRouteOffice)
Found:158 Checked:4069 Candidates:59644  (ItmReAssToFHndler AssReRouteQueue)
Found:158 Checked:4070 Candidates:59643  (ItmReAssToFHndler AssRouteToOffice)
Found:158 Checked:4071 Candidates:59642  (ItmReAssToFHndler AssToFileHandler)
Found:158 Checked:4072 Candidates:59641  (ItmReAssToFHndler AudatexReceipt)
Found:158 Checked:4073 Candidates:59640  (ItmReAssToFHndler ChangedfromParty)
Found:158 Checked:4074 Candidates:59639  (ItmReAssToFHndler ChangedtoParty)
Found:158 Checked:4075 Candidates:59638  (ItmReAssToFHndler ClaimActivityLog)
Found:158 Checked:4076 Candidates:59637  (ItmReAssToFHndler ClaimClosed)
Found:158 Checked:4077 Candidates:59636  (ItmReAssToFHndler ClaimEdited)
Found:158 Checked:4078 Candidates:59635  (ItmReAssToFHndler ClaimReopened)
Found:158 Checked:4079 Candidates:59634  (ItmReAssToFHndler ClaimReported)
Found:158 Checked:4080 Candidates:59633  (ItmReAssToFHndler ClaimSentToLFS)
Found:158 Checked:4081 Candidates:59632  (ItmReAssToFHndler ClaimSetup)
Found:158 Checked:4082 Candidates:59631  (ItmReAssToFHndler ClaimSummary)
Found:158 Checked:4083 Candidates:59630  (ItmReAssToFHndler Contact)
Found:158 Checked:4084 Candidates:59629  (ItmReAssToFHndler COPSCarAsgSentCRP)
Found:158 Checked:4085 Candidates:59628  (ItmReAssToFHndler COPSCarAsgSentPDR)
Found:158 Checked:4086 Candidates:59627  (ItmReAssToFHndler Correspondencsent)
Found:158 Checked:4087 Candidates:59626  (ItmReAssToFHndler Coverage)
Found:158 Checked:4088 Candidates:59625  (ItmReAssToFHndler DocAddInProgress)
Found:158 Checked:4089 Candidates:59624  (ItmReAssToFHndler DocumentAdded)
Found:158 Checked:4090 Candidates:59623  (ItmReAssToFHndler DocumentFiled)
Found:158 Checked:4091 Candidates:59622  (ItmReAssToFHndler EOBSent)
Found:158 Checked:4092 Candidates:59621  (ItmReAssToFHndler EORSent)
Found:158 Checked:4093 Candidates:59620  (ItmReAssToFHndler FYISent)
Found:158 Checked:4094 Candidates:59619  (ItmReAssToFHndler grpPymtSubmit)
Found:158 Checked:4095 Candidates:59618  (ItmReAssToFHndler Inbound)
Found:158 Checked:4096 Candidates:59617  (ItmReAssToFHndler InitialContact)
Found:158 Checked:4097 Candidates:59616  (ItmReAssToFHndler IsoMatchRpt)
Found:158 Checked:4098 Candidates:59615  (ItmReAssToFHndler IsoNoMatchRpt)
Found:158 Checked:4099 Candidates:59614  (ItmReAssToFHndler ItemCompleteDenial)
Found:158 Checked:4100 Candidates:59613  (ItmReAssToFHndler ItmReAssToFHndler)
Found:158 Checked:4101 Candidates:59612  (ItmReAssToFHndler LiabilityAnalysis)
Found:158 Checked:4102 Candidates:59611  (ItmReAssToFHndler makePaymentSubmit)
Found:158 Checked:4103 Candidates:59610  (ItmReAssToFHndler ManualDeny)
Found:158 Checked:4104 Candidates:59609  (ItmReAssToFHndler ManualPayment)
Found:158 Checked:4105 Candidates:59608  (ItmReAssToFHndler Medical)
Found:158 Checked:4106 Candidates:59607  (ItmReAssToFHndler Medicare)
Found:158 Checked:4107 Candidates:59606  (ItmReAssToFHndler MedicareNotify)
Found:158 Checked:4108 Candidates:59605  (ItmReAssToFHndler MovefromParty)
Found:158 Checked:4109 Candidates:59604  (ItmReAssToFHndler MovetoParty)
Found:158 Checked:4110 Candidates:59603  (ItmReAssToFHndler MultDocAddBegin)
Found:158 Checked:4111 Candidates:59602  (ItmReAssToFHndler MultipleDocAdded)
Found:158 Checked:4112 Candidates:59601  (ItmReAssToFHndler MutliEOBSent)
Found:158 Checked:4113 Candidates:59600  (ItmReAssToFHndler Outbound)
Found:158 Checked:4114 Candidates:59599  (ItmReAssToFHndler PartyAdded)
Found:158 Checked:4115 Candidates:59598  (ItmReAssToFHndler PartyEdited)
Found:158 Checked:4116 Candidates:59597  (ItmReAssToFHndler PaymentBlockSet)
Found:158 Checked:4117 Candidates:59596  (ItmReAssToFHndler PerilActivity)
Found:158 Checked:4118 Candidates:59595  (ItmReAssToFHndler PhvcNotice)
Found:158 Checked:4119 Candidates:59594  (ItmReAssToFHndler RcvdTranscriptn)
Found:158 Checked:4120 Candidates:59593  (ItmReAssToFHndler ReasonforEscalation)
Found:158 Checked:4121 Candidates:59592  (ItmReAssToFHndler ReceiptItem)
Found:158 Checked:4122 Candidates:59591  (ItmReAssToFHndler RefAssign)
Found:158 Checked:4123 Candidates:59590  (ItmReAssToFHndler RefCompPDVE)
Found:158 Checked:4124 Candidates:59589  (ItmReAssToFHndler Referral)
Found:158 Checked:4125 Candidates:59588  (ItmReAssToFHndler RefRemFromInbox)
Found:158 Checked:4126 Candidates:59587  (ItmReAssToFHndler RefRespAuthority)
Found:158 Checked:4127 Candidates:59586  (ItmReAssToFHndler RefRespBTCD)
Found:158 Checked:4128 Candidates:59585  (ItmReAssToFHndler RefRespCSLT)
Found:158 Checked:4129 Candidates:59584  (ItmReAssToFHndler RefRespFS)
Found:158 Checked:4130 Candidates:59583  (ItmReAssToFHndler RefRespGeneral)
Found:158 Checked:4131 Candidates:59582  (ItmReAssToFHndler RefRespPD)
Found:158 Checked:4132 Candidates:59581  (ItmReAssToFHndler RefRespPDVE)
Found:158 Checked:4133 Candidates:59580  (ItmReAssToFHndler RefRespPoliceFire)
Found:158 Checked:4134 Candidates:59579  (ItmReAssToFHndler RefRespRCC)
Found:158 Checked:4135 Candidates:59578  (ItmReAssToFHndler RefRespRental)
Found:158 Checked:4136 Candidates:59577  (ItmReAssToFHndler RefRespSalvage)
Found:158 Checked:4137 Candidates:59576  (ItmReAssToFHndler RefSentAuthority)
Found:158 Checked:4138 Candidates:59575  (ItmReAssToFHndler RefSentBTCD)
Found:158 Checked:4139 Candidates:59574  (ItmReAssToFHndler RefSentCRD)
Found:158 Checked:4140 Candidates:59573  (ItmReAssToFHndler RefSentCSLT)
Found:158 Checked:4141 Candidates:59572  (ItmReAssToFHndler RefSentFS)
Found:158 Checked:4142 Candidates:59571  (ItmReAssToFHndler RefSentGeneral)
Found:158 Checked:4143 Candidates:59570  (ItmReAssToFHndler RefSentPD)
Found:158 Checked:4144 Candidates:59569  (ItmReAssToFHndler RefSentPDVE)
Found:158 Checked:4145 Candidates:59568  (ItmReAssToFHndler RefSentPoliceFire)
Found:158 Checked:4146 Candidates:59567  (ItmReAssToFHndler RefSentRCC)
Found:158 Checked:4147 Candidates:59566  (ItmReAssToFHndler RefSentRental)
Found:158 Checked:4148 Candidates:59565  (ItmReAssToFHndler RefSentSalvage)
Found:158 Checked:4149 Candidates:59564  (ItmReAssToFHndler Rental)
