Starting at 2016-04-07 18:18:00.053641...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:344 Checked:17016 Candidates:165025  ((AssToFileHandler 0,9 SuspendedItem) IsoDataErrRpt)
Found:344 Checked:17017 Candidates:165024  (IsoDataErrRpt (AssToFileHandler 0,9 SuspendedItem))
Found:344 Checked:17018 Candidates:165023  ((AssToFileHandler 0,9 SuspendedItem) IsoMatchRpt)
Found:344 Checked:17019 Candidates:165022  (IsoMatchRpt (AssToFileHandler 0,9 SuspendedItem))
Distribution for (IsoMatchRpt 1,3 (AssToFileHandler 0,9 SuspendedItem))
N_a: 35, N_ab: 17, Critical interval: ((1, 3)), P(success): 0.2282, p_value: 0.0007

Found:345 Checked:17020 Candidates:165837  ((AssToFileHandler 0,9 SuspendedItem) IsoNoMatchRpt)
Found:345 Checked:17021 Candidates:165836  (IsoNoMatchRpt (AssToFileHandler 0,9 SuspendedItem))
Distribution for (IsoNoMatchRpt 1,6 (AssToFileHandler 0,9 SuspendedItem))
N_a: 19, N_ab: 15, Critical interval: ((1, 6)), P(success): 0.3966, p_value: 0.0006

Found:346 Checked:17022 Candidates:166639  ((AssToFileHandler 0,9 SuspendedItem) ItemCompleteDenial)
Found:346 Checked:17023 Candidates:166638  (ItemCompleteDenial (AssToFileHandler 0,9 SuspendedItem))
Found:346 Checked:17024 Candidates:166637  ((AssToFileHandler 0,9 SuspendedItem) ItmReAssToFHndler)
Found:346 Checked:17025 Candidates:166636  (ItmReAssToFHndler (AssToFileHandler 0,9 SuspendedItem))
Found:346 Checked:17026 Candidates:166635  ((AssToFileHandler 0,9 SuspendedItem) LiabilityAnalysis)
Found:346 Checked:17027 Candidates:166634  (LiabilityAnalysis (AssToFileHandler 0,9 SuspendedItem))
Distribution for (LiabilityAnalysis 1,2 (AssToFileHandler 0,9 SuspendedItem))
N_a: 39, N_ab: 15, Critical interval: ((1, 2)), P(success): 0.1519, p_value: 0.0003

Found:347 Checked:17028 Candidates:167439  ((AssToFileHandler 0,9 SuspendedItem) makePaymentSubmit)
Found:347 Checked:17029 Candidates:167438  (makePaymentSubmit (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17030 Candidates:167437  ((AssToFileHandler 0,9 SuspendedItem) ManualDeny)
Found:347 Checked:17031 Candidates:167436  (ManualDeny (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17032 Candidates:167435  ((AssToFileHandler 0,9 SuspendedItem) ManualPayment)
Found:347 Checked:17033 Candidates:167434  (ManualPayment (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17034 Candidates:167433  ((AssToFileHandler 0,9 SuspendedItem) Medical)
Found:347 Checked:17035 Candidates:167432  (Medical (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17036 Candidates:167431  ((AssToFileHandler 0,9 SuspendedItem) Medicare)
Found:347 Checked:17037 Candidates:167430  (Medicare (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17038 Candidates:167429  ((AssToFileHandler 0,9 SuspendedItem) MedicareNotify)
Found:347 Checked:17039 Candidates:167428  (MedicareNotify (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17040 Candidates:167427  ((AssToFileHandler 0,9 SuspendedItem) MovefromClaim)
Found:347 Checked:17041 Candidates:167426  (MovefromClaim (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17042 Candidates:167425  ((AssToFileHandler 0,9 SuspendedItem) MovefromParty)
Found:347 Checked:17043 Candidates:167424  (MovefromParty (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17044 Candidates:167423  ((AssToFileHandler 0,9 SuspendedItem) MovetoParty)
Found:347 Checked:17045 Candidates:167422  (MovetoParty (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17046 Candidates:167421  ((AssToFileHandler 0,9 SuspendedItem) MultDocAddBegin)
Found:347 Checked:17047 Candidates:167420  (MultDocAddBegin (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17048 Candidates:167419  ((AssToFileHandler 0,9 SuspendedItem) MultipleDocAdded)
Found:347 Checked:17049 Candidates:167418  (MultipleDocAdded (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17050 Candidates:167417  ((AssToFileHandler 0,9 SuspendedItem) MutliEOBSent)
Found:347 Checked:17051 Candidates:167416  (MutliEOBSent (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17052 Candidates:167415  ((AssToFileHandler 0,9 SuspendedItem) NoteTrnsFrm)
Found:347 Checked:17053 Candidates:167414  (NoteTrnsFrm (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17054 Candidates:167413  ((AssToFileHandler 0,9 SuspendedItem) Outbound)
Found:347 Checked:17055 Candidates:167412  (Outbound (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17056 Candidates:167411  ((AssToFileHandler 0,9 SuspendedItem) OwRetTLWComTtlLoss)
Found:347 Checked:17057 Candidates:167410  (OwRetTLWComTtlLoss (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17058 Candidates:167409  ((AssToFileHandler 0,9 SuspendedItem) PartyAdded)
Found:347 Checked:17059 Candidates:167408  (PartyAdded (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17060 Candidates:167407  ((AssToFileHandler 0,9 SuspendedItem) PartyEdited)
Found:347 Checked:17061 Candidates:167406  (PartyEdited (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17062 Candidates:167405  ((AssToFileHandler 0,9 SuspendedItem) PartyMoved)
Found:347 Checked:17063 Candidates:167404  (PartyMoved (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17064 Candidates:167403  ((AssToFileHandler 0,9 SuspendedItem) PaymentBlockSet)
Found:347 Checked:17065 Candidates:167402  (PaymentBlockSet (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17066 Candidates:167401  ((AssToFileHandler 0,9 SuspendedItem) PerilActivity)
Found:347 Checked:17067 Candidates:167400  (PerilActivity (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17068 Candidates:167399  ((AssToFileHandler 0,9 SuspendedItem) Perils/Reserves)
Found:347 Checked:17069 Candidates:167398  (Perils/Reserves (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17070 Candidates:167397  ((AssToFileHandler 0,9 SuspendedItem) PhvcNotice)
Found:347 Checked:17071 Candidates:167396  (PhvcNotice (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17072 Candidates:167395  ((AssToFileHandler 0,9 SuspendedItem) PolicyNumberChange)
Found:347 Checked:17073 Candidates:167394  (PolicyNumberChange (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17074 Candidates:167393  ((AssToFileHandler 0,9 SuspendedItem) RcvdTranscriptn)
Found:347 Checked:17075 Candidates:167392  (RcvdTranscriptn (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17076 Candidates:167391  ((AssToFileHandler 0,9 SuspendedItem) ReasonforEscalation)
Found:347 Checked:17077 Candidates:167390  (ReasonforEscalation (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17078 Candidates:167389  ((AssToFileHandler 0,9 SuspendedItem) ReceiptItem)
Found:347 Checked:17079 Candidates:167388  (ReceiptItem (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17080 Candidates:167387  ((AssToFileHandler 0,9 SuspendedItem) recordManualPymt)
Found:347 Checked:17081 Candidates:167386  (recordManualPymt (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17082 Candidates:167385  ((AssToFileHandler 0,9 SuspendedItem) RefAssign)
Found:347 Checked:17083 Candidates:167384  (RefAssign (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17084 Candidates:167383  ((AssToFileHandler 0,9 SuspendedItem) RefCompPDVE)
Found:347 Checked:17085 Candidates:167382  (RefCompPDVE (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17086 Candidates:167381  ((AssToFileHandler 0,9 SuspendedItem) RefCompRCC)
Found:347 Checked:17087 Candidates:167380  (RefCompRCC (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17088 Candidates:167379  ((AssToFileHandler 0,9 SuspendedItem) Referral)
Found:347 Checked:17089 Candidates:167378  (Referral (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17090 Candidates:167377  ((AssToFileHandler 0,9 SuspendedItem) RefRemFromInbox)
Found:347 Checked:17091 Candidates:167376  (RefRemFromInbox (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17092 Candidates:167375  ((AssToFileHandler 0,9 SuspendedItem) RefRespAuthority)
Found:347 Checked:17093 Candidates:167374  (RefRespAuthority (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17094 Candidates:167373  ((AssToFileHandler 0,9 SuspendedItem) RefRespBTCD)
Found:347 Checked:17095 Candidates:167372  (RefRespBTCD (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17096 Candidates:167371  ((AssToFileHandler 0,9 SuspendedItem) RefRespCSLT)
Found:347 Checked:17097 Candidates:167370  (RefRespCSLT (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17098 Candidates:167369  ((AssToFileHandler 0,9 SuspendedItem) RefRespFS)
Found:347 Checked:17099 Candidates:167368  (RefRespFS (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17100 Candidates:167367  ((AssToFileHandler 0,9 SuspendedItem) RefRespGeneral)
Found:347 Checked:17101 Candidates:167366  (RefRespGeneral (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17102 Candidates:167365  ((AssToFileHandler 0,9 SuspendedItem) RefRespPD)
Found:347 Checked:17103 Candidates:167364  (RefRespPD (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17104 Candidates:167363  ((AssToFileHandler 0,9 SuspendedItem) RefRespPDVE)
Found:347 Checked:17105 Candidates:167362  (RefRespPDVE (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17106 Candidates:167361  ((AssToFileHandler 0,9 SuspendedItem) RefRespPoliceFire)
Found:347 Checked:17107 Candidates:167360  (RefRespPoliceFire (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17108 Candidates:167359  ((AssToFileHandler 0,9 SuspendedItem) RefRespRCC)
Found:347 Checked:17109 Candidates:167358  (RefRespRCC (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17110 Candidates:167357  ((AssToFileHandler 0,9 SuspendedItem) RefRespRental)
Found:347 Checked:17111 Candidates:167356  (RefRespRental (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17112 Candidates:167355  ((AssToFileHandler 0,9 SuspendedItem) RefRespSalvage)
Found:347 Checked:17113 Candidates:167354  (RefRespSalvage (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17114 Candidates:167353  ((AssToFileHandler 0,9 SuspendedItem) RefSentAuthority)
Found:347 Checked:17115 Candidates:167352  (RefSentAuthority (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17116 Candidates:167351  ((AssToFileHandler 0,9 SuspendedItem) RefSentBTCD)
Found:347 Checked:17117 Candidates:167350  (RefSentBTCD (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17118 Candidates:167349  ((AssToFileHandler 0,9 SuspendedItem) RefSentCRD)
Found:347 Checked:17119 Candidates:167348  (RefSentCRD (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17120 Candidates:167347  ((AssToFileHandler 0,9 SuspendedItem) RefSentCSLT)
Found:347 Checked:17121 Candidates:167346  (RefSentCSLT (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17122 Candidates:167345  ((AssToFileHandler 0,9 SuspendedItem) RefSentFS)
Found:347 Checked:17123 Candidates:167344  (RefSentFS (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17124 Candidates:167343  ((AssToFileHandler 0,9 SuspendedItem) RefSentGeneral)
Found:347 Checked:17125 Candidates:167342  (RefSentGeneral (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17126 Candidates:167341  ((AssToFileHandler 0,9 SuspendedItem) RefSentPD)
Found:347 Checked:17127 Candidates:167340  (RefSentPD (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17128 Candidates:167339  ((AssToFileHandler 0,9 SuspendedItem) RefSentPDVE)
Found:347 Checked:17129 Candidates:167338  (RefSentPDVE (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17130 Candidates:167337  ((AssToFileHandler 0,9 SuspendedItem) RefSentPoliceFire)
Found:347 Checked:17131 Candidates:167336  (RefSentPoliceFire (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17132 Candidates:167335  ((AssToFileHandler 0,9 SuspendedItem) RefSentRCC)
Found:347 Checked:17133 Candidates:167334  (RefSentRCC (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17134 Candidates:167333  ((AssToFileHandler 0,9 SuspendedItem) RefSentRental)
Found:347 Checked:17135 Candidates:167332  (RefSentRental (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17136 Candidates:167331  ((AssToFileHandler 0,9 SuspendedItem) RefSentSalvage)
Found:347 Checked:17137 Candidates:167330  (RefSentSalvage (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17138 Candidates:167329  ((AssToFileHandler 0,9 SuspendedItem) Rental)
Found:347 Checked:17139 Candidates:167328  (Rental (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17140 Candidates:167327  ((AssToFileHandler 0,9 SuspendedItem) ReturnFrBillAudit)
Found:347 Checked:17141 Candidates:167326  (ReturnFrBillAudit (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17142 Candidates:167325  ((AssToFileHandler 0,9 SuspendedItem) ReviewRemFromInbox)
Found:347 Checked:17143 Candidates:167324  (ReviewRemFromInbox (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17144 Candidates:167323  ((AssToFileHandler 0,9 SuspendedItem) RouteToInbox)
Found:347 Checked:17145 Candidates:167322  (RouteToInbox (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17146 Candidates:167321  ((AssToFileHandler 0,9 SuspendedItem) RouteToUnAssiMail)
Found:347 Checked:17147 Candidates:167320  (RouteToUnAssiMail (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17148 Candidates:167319  ((AssToFileHandler 0,9 SuspendedItem) Salvage)
Found:347 Checked:17149 Candidates:167318  (Salvage (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17150 Candidates:167317  ((AssToFileHandler 0,9 SuspendedItem) SendTransHigh)
Found:347 Checked:17151 Candidates:167316  (SendTransHigh (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17152 Candidates:167315  ((AssToFileHandler 0,9 SuspendedItem) SentToBillAudit)
Found:347 Checked:17153 Candidates:167314  (SentToBillAudit (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17154 Candidates:167313  ((AssToFileHandler 0,9 SuspendedItem) SetupEbillParty)
Found:347 Checked:17155 Candidates:167312  (SetupEbillParty (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17156 Candidates:167311  ((AssToFileHandler 0,9 SuspendedItem) Subrogation)
Found:347 Checked:17157 Candidates:167310  (Subrogation (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17158 Candidates:167309  ((AssToFileHandler 0,9 SuspendedItem) SuspendedItem)
Found:347 Checked:17159 Candidates:167308  (SuspendedItem (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17160 Candidates:167307  ((AssToFileHandler 0,9 SuspendedItem) Suspense)
Found:347 Checked:17161 Candidates:167306  (Suspense (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17162 Candidates:167305  ((AssToFileHandler 0,9 SuspendedItem) TLWCompleteReprble)
Found:347 Checked:17163 Candidates:167304  (TLWCompleteReprble (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17164 Candidates:167303  ((AssToFileHandler 0,9 SuspendedItem) TLWCompleteTtlLoss)
Found:347 Checked:17165 Candidates:167302  (TLWCompleteTtlLoss (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17166 Candidates:167301  ((AssToFileHandler 0,9 SuspendedItem) TLWReopened)
Found:347 Checked:17167 Candidates:167300  (TLWReopened (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17168 Candidates:167299  ((AssToFileHandler 0,9 SuspendedItem) UnsuspendedItem)
Found:347 Checked:17169 Candidates:167298  (UnsuspendedItem (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17170 Candidates:167297  ((AssToFileHandler 0,9 SuspendedItem) updtPymtVoid)
Found:347 Checked:17171 Candidates:167296  (updtPymtVoid (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17172 Candidates:167295  ((AssToFileHandler 0,9 SuspendedItem) Vehicle)
Found:347 Checked:17173 Candidates:167294  (Vehicle (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17174 Candidates:167293  ((AssToFileHandler 0,9 SuspendedItem) VehicleEdited)
Found:347 Checked:17175 Candidates:167292  (VehicleEdited (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17176 Candidates:167291  ((AssToFileHandler 0,9 SuspendedItem) VehSlvgLogCompltd)
Found:347 Checked:17177 Candidates:167290  (VehSlvgLogCompltd (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17178 Candidates:167289  ((AssToFileHandler 0,9 SuspendedItem) XPayAuthApprv)
Found:347 Checked:17179 Candidates:167288  (XPayAuthApprv (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17180 Candidates:167287  ((AssToFileHandler 0,9 SuspendedItem) XPayAuthLimit)
Found:347 Checked:17181 Candidates:167286  (XPayAuthLimit (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17182 Candidates:167285  ((AssToFileHandler 0,9 SuspendedItem) (AssReRouteQueue 0,3 AssToFileHandler))
Found:347 Checked:17183 Candidates:167284  ((AssReRouteQueue 0,3 AssToFileHandler) (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17184 Candidates:167283  ((AssToFileHandler 0,9 SuspendedItem) (AssReRouteQueue 1,2 ClaimActivityLog))
Found:347 Checked:17185 Candidates:167282  ((AssReRouteQueue 1,2 ClaimActivityLog) (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17186 Candidates:167281  ((AssToFileHandler 0,9 SuspendedItem) (AssReRouteQueue 1,7 InitialContact))
Found:347 Checked:17187 Candidates:167280  ((AssReRouteQueue 1,7 InitialContact) (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17188 Candidates:167279  ((AssToFileHandler 0,9 SuspendedItem) (AssReRouteQueue 1,3 ReviewRemFromInbox))
Found:347 Checked:17189 Candidates:167278  ((AssReRouteQueue 1,3 ReviewRemFromInbox) (AssToFileHandler 0,9 SuspendedItem))
Found:347 Checked:17190 Candidates:167277  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,21 AssToFileHandler))
Found:347 Checked:17191 Candidates:167276  ((AssRouteToOffice 0,21 AssToFileHandler) (AssToFileHandler 0,9 SuspendedItem))
Distribution for ((AssRouteToOffice 0,21 AssToFileHandler) 1,2 (AssToFileHandler 0,9 SuspendedItem))
N_a: 4, N_ab: 4, Critical interval: ((1, 2)), P(success): 0.1597, p_value: 0.0007

Found:348 Checked:17192 Candidates:167935  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 1,23 ClaimActivityLog))
Found:348 Checked:17193 Candidates:167934  ((AssRouteToOffice 1,23 ClaimActivityLog) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17194 Candidates:167933  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,23 ClaimEdited))
Found:348 Checked:17195 Candidates:167932  ((AssRouteToOffice 0,23 ClaimEdited) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17196 Candidates:167931  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,23 InitialContact))
Found:348 Checked:17197 Candidates:167930  ((AssRouteToOffice 0,23 InitialContact) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17198 Candidates:167929  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,7 LiabilityAnalysis))
Found:348 Checked:17199 Candidates:167928  ((AssRouteToOffice 0,7 LiabilityAnalysis) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17200 Candidates:167927  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,23 Outbound))
Found:348 Checked:17201 Candidates:167926  ((AssRouteToOffice 0,23 Outbound) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17202 Candidates:167925  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,23 PerilActivity))
Found:348 Checked:17203 Candidates:167924  ((AssRouteToOffice 0,23 PerilActivity) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17204 Candidates:167923  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,11 ReviewRemFromInbox))
Found:348 Checked:17205 Candidates:167922  ((AssRouteToOffice 0,11 ReviewRemFromInbox) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17206 Candidates:167921  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,23 SuspendedItem))
Found:348 Checked:17207 Candidates:167920  ((AssRouteToOffice 0,23 SuspendedItem) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17208 Candidates:167919  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 0,23 Suspense))
Found:348 Checked:17209 Candidates:167918  ((AssRouteToOffice 0,23 Suspense) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17210 Candidates:167917  ((AssToFileHandler 0,9 SuspendedItem) (AssRouteToOffice 1,23 Vehicle))
Found:348 Checked:17211 Candidates:167916  ((AssRouteToOffice 1,23 Vehicle) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17212 Candidates:167915  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,7 ClaimActivityLog))
Found:348 Checked:17213 Candidates:167914  ((AssToFileHandler 0,7 ClaimActivityLog) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17214 Candidates:167913  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,9 ClaimEdited))
Found:348 Checked:17215 Candidates:167912  ((AssToFileHandler 0,9 ClaimEdited) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17216 Candidates:167911  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,7 COPSCarAsgSentCRP))
Found:348 Checked:17217 Candidates:167910  ((AssToFileHandler 0,7 COPSCarAsgSentCRP) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17218 Candidates:167909  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 1,3 Correspondencsent))
Found:348 Checked:17219 Candidates:167908  ((AssToFileHandler 1,3 Correspondencsent) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17220 Candidates:167907  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,6 DocAddInProgress))
Found:348 Checked:17221 Candidates:167906  ((AssToFileHandler 0,6 DocAddInProgress) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17222 Candidates:167905  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,6 DocumentAdded))
Found:348 Checked:17223 Candidates:167904  ((AssToFileHandler 0,6 DocumentAdded) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17224 Candidates:167903  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 1,2 FYISent))
Found:348 Checked:17225 Candidates:167902  ((AssToFileHandler 1,2 FYISent) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17226 Candidates:167901  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,9 InitialContact))
Found:348 Checked:17227 Candidates:167900  ((AssToFileHandler 0,9 InitialContact) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17228 Candidates:167899  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,9 LiabilityAnalysis))
Found:348 Checked:17229 Candidates:167898  ((AssToFileHandler 0,9 LiabilityAnalysis) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17230 Candidates:167897  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,7 Outbound))
Found:348 Checked:17231 Candidates:167896  ((AssToFileHandler 0,7 Outbound) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17232 Candidates:167895  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,2 PartyEdited))
Found:348 Checked:17233 Candidates:167894  ((AssToFileHandler 0,2 PartyEdited) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17234 Candidates:167893  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,9 PerilActivity))
Found:348 Checked:17235 Candidates:167892  ((AssToFileHandler 0,9 PerilActivity) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17236 Candidates:167891  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 1,2 Referral))
Found:348 Checked:17237 Candidates:167890  ((AssToFileHandler 1,2 Referral) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17238 Candidates:167889  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 1,2 Rental))
Found:348 Checked:17239 Candidates:167888  ((AssToFileHandler 1,2 Rental) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17240 Candidates:167887  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,5 ReviewRemFromInbox))
Found:348 Checked:17241 Candidates:167886  ((AssToFileHandler 0,5 ReviewRemFromInbox) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17242 Candidates:167885  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17243 Candidates:167884  ((AssToFileHandler 0,9 SuspendedItem) (AssToFileHandler 0,9 SuspendedItem))
Found:348 Checked:17244 Candidates:167883  ((AssToFileHandler 0,9 Suspense) applyCreditSubmit)
Found:348 Checked:17245 Candidates:167882  (applyCreditSubmit (AssToFileHandler 0,9 Suspense))
Found:348 Checked:17246 Candidates:167881  ((AssToFileHandler 0,9 Suspense) AssociatedToClaim)
Found:348 Checked:17247 Candidates:167880  (AssociatedToClaim (AssToFileHandler 0,9 Suspense))
Found:348 Checked:17248 Candidates:167879  ((AssToFileHandler 0,9 Suspense) AssociatedToParty)
Found:348 Checked:17249 Candidates:167878  (AssociatedToParty (AssToFileHandler 0,9 Suspense))
Found:348 Checked:17250 Candidates:167877  ((AssToFileHandler 0,9 Suspense) AssReRouteQueue)
Found:348 Checked:17251 Candidates:167876  (AssReRouteQueue (AssToFileHandler 0,9 Suspense))
Distribution for (AssReRouteQueue 1,3 (AssToFileHandler 0,9 Suspense))
N_a: 45, N_ab: 18, Critical interval: ((1, 3)), P(success): 0.1836, p_value: 0.0006

Found:349 Checked:17252 Candidates:168733  ((AssToFileHandler 0,9 Suspense) AssRouteToOffice)
Found:349 Checked:17253 Candidates:168732  (AssRouteToOffice (AssToFileHandler 0,9 Suspense))
Distribution for (AssRouteToOffice 0,21 (AssToFileHandler 0,9 Suspense))
