Starting at 2016-04-04 23:04:05.238902...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.05	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:1084 Checked:18214 Candidates:847873  ((AssRouteToOffice 8,23 UnsuspendedItem) ItmReAssToFHndler)
Found:1084 Checked:18215 Candidates:847872  (ItmReAssToFHndler (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1084 Checked:18216 Candidates:847871  ((AssRouteToOffice 8,23 UnsuspendedItem) LiabilityAnalysis)
Distribution for ((AssRouteToOffice 8,23 UnsuspendedItem) 6,10 LiabilityAnalysis)
N_a: 3, N_ab: 3, Critical interval: ((6, 10)), P(success): 0.3528, p_value: 0.0439

Found:1085 Checked:18217 Candidates:848814  (LiabilityAnalysis (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18218 Candidates:848813  ((AssRouteToOffice 8,23 UnsuspendedItem) makePaymentSubmit)
Found:1085 Checked:18219 Candidates:848812  (makePaymentSubmit (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18220 Candidates:848811  ((AssRouteToOffice 8,23 UnsuspendedItem) ManualPayment)
Found:1085 Checked:18221 Candidates:848810  (ManualPayment (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18222 Candidates:848809  ((AssRouteToOffice 8,23 UnsuspendedItem) Medical)
Found:1085 Checked:18223 Candidates:848808  (Medical (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18224 Candidates:848807  ((AssRouteToOffice 8,23 UnsuspendedItem) Medicare)
Found:1085 Checked:18225 Candidates:848806  (Medicare (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18226 Candidates:848805  ((AssRouteToOffice 8,23 UnsuspendedItem) MultDocAddBegin)
Found:1085 Checked:18227 Candidates:848804  (MultDocAddBegin (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18228 Candidates:848803  ((AssRouteToOffice 8,23 UnsuspendedItem) MultipleDocAdded)
Found:1085 Checked:18229 Candidates:848802  (MultipleDocAdded (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1085 Checked:18230 Candidates:848801  ((AssRouteToOffice 8,23 UnsuspendedItem) Outbound)
Distribution for ((AssRouteToOffice 8,23 UnsuspendedItem) 7,11 Outbound)
N_a: 3, N_ab: 3, Critical interval: ((7, 11)), P(success): 0.3528, p_value: 0.0439

Found:1086 Checked:18231 Candidates:849514  (Outbound (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18232 Candidates:849513  ((AssRouteToOffice 8,23 UnsuspendedItem) PartyAdded)
Found:1086 Checked:18233 Candidates:849512  (PartyAdded (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18234 Candidates:849511  ((AssRouteToOffice 8,23 UnsuspendedItem) PartyEdited)
Found:1086 Checked:18235 Candidates:849510  (PartyEdited (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18236 Candidates:849509  ((AssRouteToOffice 8,23 UnsuspendedItem) PaymentBlockSet)
Found:1086 Checked:18237 Candidates:849508  (PaymentBlockSet (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18238 Candidates:849507  ((AssRouteToOffice 8,23 UnsuspendedItem) PerilActivity)
Found:1086 Checked:18239 Candidates:849506  (PerilActivity (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18240 Candidates:849505  ((AssRouteToOffice 8,23 UnsuspendedItem) ReceiptItem)
Found:1086 Checked:18241 Candidates:849504  (ReceiptItem (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18242 Candidates:849503  ((AssRouteToOffice 8,23 UnsuspendedItem) recordManualPymt)
Found:1086 Checked:18243 Candidates:849502  (recordManualPymt (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18244 Candidates:849501  ((AssRouteToOffice 8,23 UnsuspendedItem) RefCompPDVE)
Found:1086 Checked:18245 Candidates:849500  (RefCompPDVE (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18246 Candidates:849499  ((AssRouteToOffice 8,23 UnsuspendedItem) Referral)
Found:1086 Checked:18247 Candidates:849498  (Referral (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18248 Candidates:849497  ((AssRouteToOffice 8,23 UnsuspendedItem) RefRemFromInbox)
Found:1086 Checked:18249 Candidates:849496  (RefRemFromInbox (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18250 Candidates:849495  ((AssRouteToOffice 8,23 UnsuspendedItem) RefRespCSLT)
Found:1086 Checked:18251 Candidates:849494  (RefRespCSLT (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18252 Candidates:849493  ((AssRouteToOffice 8,23 UnsuspendedItem) RefRespGeneral)
Found:1086 Checked:18253 Candidates:849492  (RefRespGeneral (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18254 Candidates:849491  ((AssRouteToOffice 8,23 UnsuspendedItem) RefRespRCC)
Found:1086 Checked:18255 Candidates:849490  (RefRespRCC (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18256 Candidates:849489  ((AssRouteToOffice 8,23 UnsuspendedItem) RefSentCRD)
Found:1086 Checked:18257 Candidates:849488  (RefSentCRD (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18258 Candidates:849487  ((AssRouteToOffice 8,23 UnsuspendedItem) RefSentCSLT)
Found:1086 Checked:18259 Candidates:849486  (RefSentCSLT (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18260 Candidates:849485  ((AssRouteToOffice 8,23 UnsuspendedItem) RefSentGeneral)
Found:1086 Checked:18261 Candidates:849484  (RefSentGeneral (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18262 Candidates:849483  ((AssRouteToOffice 8,23 UnsuspendedItem) RefSentPDVE)
Found:1086 Checked:18263 Candidates:849482  (RefSentPDVE (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18264 Candidates:849481  ((AssRouteToOffice 8,23 UnsuspendedItem) RefSentRCC)
Found:1086 Checked:18265 Candidates:849480  (RefSentRCC (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18266 Candidates:849479  ((AssRouteToOffice 8,23 UnsuspendedItem) Rental)
Found:1086 Checked:18267 Candidates:849478  (Rental (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18268 Candidates:849477  ((AssRouteToOffice 8,23 UnsuspendedItem) ReturnFrBillAudit)
Found:1086 Checked:18269 Candidates:849476  (ReturnFrBillAudit (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18270 Candidates:849475  ((AssRouteToOffice 8,23 UnsuspendedItem) ReviewRemFromInbox)
Found:1086 Checked:18271 Candidates:849474  (ReviewRemFromInbox (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18272 Candidates:849473  ((AssRouteToOffice 8,23 UnsuspendedItem) RouteToInbox)
Found:1086 Checked:18273 Candidates:849472  (RouteToInbox (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18274 Candidates:849471  ((AssRouteToOffice 8,23 UnsuspendedItem) SentToBillAudit)
Found:1086 Checked:18275 Candidates:849470  (SentToBillAudit (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18276 Candidates:849469  ((AssRouteToOffice 8,23 UnsuspendedItem) SetupEbillParty)
Found:1086 Checked:18277 Candidates:849468  (SetupEbillParty (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1086 Checked:18278 Candidates:849467  ((AssRouteToOffice 8,23 UnsuspendedItem) SuspendedItem)
Distribution for ((AssRouteToOffice 8,23 UnsuspendedItem) 0,16 SuspendedItem)
N_a: 14, N_ab: 14, Critical interval: ((0, 16)), P(success): 0.7722, p_value: 0.0268

Found:1087 Checked:18279 Candidates:850996  (SuspendedItem (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1087 Checked:18280 Candidates:850995  ((AssRouteToOffice 8,23 UnsuspendedItem) Suspense)
Distribution for ((AssRouteToOffice 8,23 UnsuspendedItem) 0,12 Suspense)
N_a: 10, N_ab: 10, Critical interval: ((0, 12)), P(success): 0.6920, p_value: 0.0252

Found:1088 Checked:18281 Candidates:852462  (Suspense (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1088 Checked:18282 Candidates:852461  ((AssRouteToOffice 8,23 UnsuspendedItem) UnsuspendedItem)
Found:1088 Checked:18283 Candidates:852460  (UnsuspendedItem (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1088 Checked:18284 Candidates:852459  ((AssRouteToOffice 8,23 UnsuspendedItem) Vehicle)
Found:1088 Checked:18285 Candidates:852458  (Vehicle (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1088 Checked:18286 Candidates:852457  ((AssRouteToOffice 8,23 UnsuspendedItem) VehicleEdited)
Distribution for ((AssRouteToOffice 8,23 UnsuspendedItem) 5,7 VehicleEdited)
N_a: 4, N_ab: 4, Critical interval: ((5, 7)), P(success): 0.2297, p_value: 0.0028

Found:1089 Checked:18287 Candidates:853864  (VehicleEdited (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18288 Candidates:853863  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssociatedToClaim 1,2 ReviewRemFromInbox))
Found:1089 Checked:18289 Candidates:853862  ((AssociatedToClaim 1,2 ReviewRemFromInbox) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18290 Candidates:853861  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssociatedToParty 1,2 ReviewRemFromInbox))
Found:1089 Checked:18291 Candidates:853860  ((AssociatedToParty 1,2 ReviewRemFromInbox) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18292 Candidates:853859  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 1,3 AssReRouteQueue))
Found:1089 Checked:18293 Candidates:853858  ((AssReRouteQueue 1,3 AssReRouteQueue) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18294 Candidates:853857  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 0,4 AssToFileHandler))
Found:1089 Checked:18295 Candidates:853856  ((AssReRouteQueue 0,4 AssToFileHandler) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18296 Candidates:853855  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 1,4 ClaimActivityLog))
Found:1089 Checked:18297 Candidates:853854  ((AssReRouteQueue 1,4 ClaimActivityLog) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18298 Candidates:853853  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 0,9 ClaimEdited))
Found:1089 Checked:18299 Candidates:853852  ((AssReRouteQueue 0,9 ClaimEdited) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18300 Candidates:853851  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 4,7 DocAddInProgress))
Found:1089 Checked:18301 Candidates:853850  ((AssReRouteQueue 4,7 DocAddInProgress) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18302 Candidates:853849  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 4,7 DocumentAdded))
Found:1089 Checked:18303 Candidates:853848  ((AssReRouteQueue 4,7 DocumentAdded) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18304 Candidates:853847  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 1,6 FYISent))
Found:1089 Checked:18305 Candidates:853846  ((AssReRouteQueue 1,6 FYISent) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18306 Candidates:853845  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 0,9 InitialContact))
Found:1089 Checked:18307 Candidates:853844  ((AssReRouteQueue 0,9 InitialContact) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18308 Candidates:853843  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 1,5 LiabilityAnalysis))
Found:1089 Checked:18309 Candidates:853842  ((AssReRouteQueue 1,5 LiabilityAnalysis) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18310 Candidates:853841  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 0,4 PerilActivity))
Found:1089 Checked:18311 Candidates:853840  ((AssReRouteQueue 0,4 PerilActivity) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18312 Candidates:853839  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 1,6 Referral))
Found:1089 Checked:18313 Candidates:853838  ((AssReRouteQueue 1,6 Referral) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18314 Candidates:853837  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 0,4 ReviewRemFromInbox))
Found:1089 Checked:18315 Candidates:853836  ((AssReRouteQueue 0,4 ReviewRemFromInbox) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18316 Candidates:853835  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 0,4 SuspendedItem))
Found:1089 Checked:18317 Candidates:853834  ((AssReRouteQueue 0,4 SuspendedItem) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18318 Candidates:853833  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssReRouteQueue 16,17 UnsuspendedItem))
Found:1089 Checked:18319 Candidates:853832  ((AssReRouteQueue 16,17 UnsuspendedItem) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18320 Candidates:853831  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,3 AssReRouteQueue))
Found:1089 Checked:18321 Candidates:853830  ((AssRouteToOffice 0,3 AssReRouteQueue) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18322 Candidates:853829  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,21 AssToFileHandler))
Found:1089 Checked:18323 Candidates:853828  ((AssRouteToOffice 0,21 AssToFileHandler) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18324 Candidates:853827  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 ClaimActivityLog))
Found:1089 Checked:18325 Candidates:853826  ((AssRouteToOffice 0,23 ClaimActivityLog) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18326 Candidates:853825  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 ClaimEdited))
Found:1089 Checked:18327 Candidates:853824  ((AssRouteToOffice 0,23 ClaimEdited) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18328 Candidates:853823  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 COPSCarAsgSentCRP))
Found:1089 Checked:18329 Candidates:853822  ((AssRouteToOffice 0,23 COPSCarAsgSentCRP) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18330 Candidates:853821  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 1,2 DocAddInProgress))
Found:1089 Checked:18331 Candidates:853820  ((AssRouteToOffice 1,2 DocAddInProgress) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18332 Candidates:853819  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 1,2 DocumentAdded))
Found:1089 Checked:18333 Candidates:853818  ((AssRouteToOffice 1,2 DocumentAdded) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18334 Candidates:853817  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 3,21 FYISent))
Found:1089 Checked:18335 Candidates:853816  ((AssRouteToOffice 3,21 FYISent) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18336 Candidates:853815  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 3,4 Inbound))
Found:1089 Checked:18337 Candidates:853814  ((AssRouteToOffice 3,4 Inbound) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18338 Candidates:853813  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 InitialContact))
Found:1089 Checked:18339 Candidates:853812  ((AssRouteToOffice 0,23 InitialContact) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18340 Candidates:853811  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 LiabilityAnalysis))
Found:1089 Checked:18341 Candidates:853810  ((AssRouteToOffice 0,23 LiabilityAnalysis) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18342 Candidates:853809  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 Outbound))
Found:1089 Checked:18343 Candidates:853808  ((AssRouteToOffice 0,23 Outbound) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18344 Candidates:853807  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 PartyEdited))
Found:1089 Checked:18345 Candidates:853806  ((AssRouteToOffice 0,23 PartyEdited) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18346 Candidates:853805  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 PerilActivity))
Found:1089 Checked:18347 Candidates:853804  ((AssRouteToOffice 0,23 PerilActivity) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18348 Candidates:853803  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 3,6 RefSentGeneral))
Found:1089 Checked:18349 Candidates:853802  ((AssRouteToOffice 3,6 RefSentGeneral) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18350 Candidates:853801  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 1,6 Rental))
Found:1089 Checked:18351 Candidates:853800  ((AssRouteToOffice 1,6 Rental) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18352 Candidates:853799  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,22 ReviewRemFromInbox))
Found:1089 Checked:18353 Candidates:853798  ((AssRouteToOffice 0,22 ReviewRemFromInbox) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18354 Candidates:853797  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 SuspendedItem))
Found:1089 Checked:18355 Candidates:853796  ((AssRouteToOffice 0,23 SuspendedItem) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18356 Candidates:853795  ((AssRouteToOffice 8,23 UnsuspendedItem) (AssRouteToOffice 0,23 Suspense))
Found:1089 Checked:18357 Candidates:853794  ((AssRouteToOffice 0,23 Suspense) (AssRouteToOffice 8,23 UnsuspendedItem))
Found:1089 Checked:18358 Candidates:853793  ((AssRouteToOffice 0,23 Vehicle) AssociatedToClaim)
Found:1089 Checked:18359 Candidates:853792  (AssociatedToClaim (AssRouteToOffice 0,23 Vehicle))
Found:1089 Checked:18360 Candidates:853791  ((AssRouteToOffice 0,23 Vehicle) AssociatedToParty)
Found:1089 Checked:18361 Candidates:853790  (AssociatedToParty (AssRouteToOffice 0,23 Vehicle))
Found:1089 Checked:18362 Candidates:853789  ((AssRouteToOffice 0,23 Vehicle) AssReRouteQueue)
Found:1089 Checked:18363 Candidates:853788  (AssReRouteQueue (AssRouteToOffice 0,23 Vehicle))
Found:1089 Checked:18364 Candidates:853787  ((AssRouteToOffice 0,23 Vehicle) AssRouteToOffice)
Found:1089 Checked:18365 Candidates:853786  (AssRouteToOffice (AssRouteToOffice 0,23 Vehicle))
Found:1089 Checked:18366 Candidates:853785  ((AssRouteToOffice 0,23 Vehicle) AssToFileHandler)
Found:1089 Checked:18367 Candidates:853784  (AssToFileHandler (AssRouteToOffice 0,23 Vehicle))
Found:1089 Checked:18368 Candidates:853783  ((AssRouteToOffice 0,23 Vehicle) AudatexReceipt)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 0,23 AudatexReceipt)
N_a: 25, N_ab: 25, Critical interval: ((0, 23)), P(success): 0.8861, p_value: 0.0486

Found:1090 Checked:18369 Candidates:855390  (AudatexReceipt (AssRouteToOffice 0,23 Vehicle))
Found:1090 Checked:18370 Candidates:855389  ((AssRouteToOffice 0,23 Vehicle) CATContact)
Found:1090 Checked:18371 Candidates:855388  (CATContact (AssRouteToOffice 0,23 Vehicle))
Found:1090 Checked:18372 Candidates:855387  ((AssRouteToOffice 0,23 Vehicle) ChangedDocType)
Found:1090 Checked:18373 Candidates:855386  (ChangedDocType (AssRouteToOffice 0,23 Vehicle))
Found:1090 Checked:18374 Candidates:855385  ((AssRouteToOffice 0,23 Vehicle) ClaimActivityLog)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 1,5 ClaimActivityLog)
N_a: 18, N_ab: 12, Critical interval: ((1, 5)), P(success): 0.4136, p_value: 0.0270

Found:1091 Checked:18375 Candidates:857168  (ClaimActivityLog (AssRouteToOffice 0,23 Vehicle))
Found:1091 Checked:18376 Candidates:857167  ((AssRouteToOffice 0,23 Vehicle) ClaimClosed)
Found:1091 Checked:18377 Candidates:857166  (ClaimClosed (AssRouteToOffice 0,23 Vehicle))
Found:1091 Checked:18378 Candidates:857165  ((AssRouteToOffice 0,23 Vehicle) ClaimEdited)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 0,5 ClaimEdited)
N_a: 13, N_ab: 12, Critical interval: ((0, 5)), P(success): 0.4067, p_value: 0.0002

Found:1092 Checked:18379 Candidates:858354  (ClaimEdited (AssRouteToOffice 0,23 Vehicle))
Found:1092 Checked:18380 Candidates:858353  ((AssRouteToOffice 0,23 Vehicle) ClaimReopened)
Found:1092 Checked:18381 Candidates:858352  (ClaimReopened (AssRouteToOffice 0,23 Vehicle))
Found:1092 Checked:18382 Candidates:858351  ((AssRouteToOffice 0,23 Vehicle) ClaimReported)
Found:1092 Checked:18383 Candidates:858350  (ClaimReported (AssRouteToOffice 0,23 Vehicle))
Found:1092 Checked:18384 Candidates:858349  ((AssRouteToOffice 0,23 Vehicle) ClaimSecured)
Found:1092 Checked:18385 Candidates:858348  (ClaimSecured (AssRouteToOffice 0,23 Vehicle))
Found:1092 Checked:18386 Candidates:858347  ((AssRouteToOffice 0,23 Vehicle) ClaimSetup)
Found:1092 Checked:18387 Candidates:858346  (ClaimSetup (AssRouteToOffice 0,23 Vehicle))
Found:1092 Checked:18388 Candidates:858345  ((AssRouteToOffice 0,23 Vehicle) ClaimSummary)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 1,2 ClaimSummary)
N_a: 2, N_ab: 2, Critical interval: ((1, 2)), P(success): 0.1970, p_value: 0.0388

Found:1093 Checked:18389 Candidates:858928  (ClaimSummary (AssRouteToOffice 0,23 Vehicle))
Found:1093 Checked:18390 Candidates:858927  ((AssRouteToOffice 0,23 Vehicle) CloseBlockRemoved)
Found:1093 Checked:18391 Candidates:858926  (CloseBlockRemoved (AssRouteToOffice 0,23 Vehicle))
Found:1093 Checked:18392 Candidates:858925  ((AssRouteToOffice 0,23 Vehicle) CloseBlockSet)
Found:1093 Checked:18393 Candidates:858924  (CloseBlockSet (AssRouteToOffice 0,23 Vehicle))
Found:1093 Checked:18394 Candidates:858923  ((AssRouteToOffice 0,23 Vehicle) Contact)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 0,4 Contact)
N_a: 7, N_ab: 6, Critical interval: ((0, 4)), P(success): 0.3911, p_value: 0.0167

Found:1094 Checked:18395 Candidates:860164  (Contact (AssRouteToOffice 0,23 Vehicle))
Found:1094 Checked:18396 Candidates:860163  ((AssRouteToOffice 0,23 Vehicle) COPSCarAsgSentCRP)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 0,4 COPSCarAsgSentCRP)
N_a: 3, N_ab: 3, Critical interval: ((0, 4)), P(success): 0.3528, p_value: 0.0439

Found:1095 Checked:18397 Candidates:861104  (COPSCarAsgSentCRP (AssRouteToOffice 0,23 Vehicle))
Found:1095 Checked:18398 Candidates:861103  ((AssRouteToOffice 0,23 Vehicle) COPSCarAsgSentPDR)
Found:1095 Checked:18399 Candidates:861102  (COPSCarAsgSentPDR (AssRouteToOffice 0,23 Vehicle))
Found:1095 Checked:18400 Candidates:861101  ((AssRouteToOffice 0,23 Vehicle) Correspondencsent)
Found:1095 Checked:18401 Candidates:861100  (Correspondencsent (AssRouteToOffice 0,23 Vehicle))
Found:1095 Checked:18402 Candidates:861099  ((AssRouteToOffice 0,23 Vehicle) Coverage)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 0,1 Coverage)
N_a: 2, N_ab: 2, Critical interval: ((0, 1)), P(success): 0.1970, p_value: 0.0388

Found:1096 Checked:18403 Candidates:861870  (Coverage (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18404 Candidates:861869  ((AssRouteToOffice 0,23 Vehicle) DateOfLossChanged)
Found:1096 Checked:18405 Candidates:861868  (DateOfLossChanged (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18406 Candidates:861867  ((AssRouteToOffice 0,23 Vehicle) DocAddInProgress)
Found:1096 Checked:18407 Candidates:861866  (DocAddInProgress (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18408 Candidates:861865  ((AssRouteToOffice 0,23 Vehicle) DocumentAdded)
Found:1096 Checked:18409 Candidates:861864  (DocumentAdded (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18410 Candidates:861863  ((AssRouteToOffice 0,23 Vehicle) DocumentFiled)
Found:1096 Checked:18411 Candidates:861862  (DocumentFiled (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18412 Candidates:861861  ((AssRouteToOffice 0,23 Vehicle) EOBSent)
Found:1096 Checked:18413 Candidates:861860  (EOBSent (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18414 Candidates:861859  ((AssRouteToOffice 0,23 Vehicle) EORSent)
Found:1096 Checked:18415 Candidates:861858  (EORSent (AssRouteToOffice 0,23 Vehicle))
Found:1096 Checked:18416 Candidates:861857  ((AssRouteToOffice 0,23 Vehicle) FYISent)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 1,5 FYISent)
N_a: 3, N_ab: 3, Critical interval: ((1, 5)), P(success): 0.3528, p_value: 0.0439

Found:1097 Checked:18417 Candidates:862558  (FYISent (AssRouteToOffice 0,23 Vehicle))
Found:1097 Checked:18418 Candidates:862557  ((AssRouteToOffice 0,23 Vehicle) grpPymtSubmit)
Found:1097 Checked:18419 Candidates:862556  (grpPymtSubmit (AssRouteToOffice 0,23 Vehicle))
Found:1097 Checked:18420 Candidates:862555  ((AssRouteToOffice 0,23 Vehicle) Inbound)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 1,5 Inbound)
N_a: 10, N_ab: 7, Critical interval: ((1, 5)), P(success): 0.3931, p_value: 0.0498

Found:1098 Checked:18421 Candidates:863812  (Inbound (AssRouteToOffice 0,23 Vehicle))
Found:1098 Checked:18422 Candidates:863811  ((AssRouteToOffice 0,23 Vehicle) InitialContact)
Distribution for ((AssRouteToOffice 0,23 Vehicle) 0,8 InitialContact)
