Starting at 2016-04-06 23:35:45.603326...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.01	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:527 Checked:15440 Candidates:314517  ((AssToFileHandler 0,9 ClaimEdited) IsoDataErrRpt)
Found:527 Checked:15441 Candidates:314516  (IsoDataErrRpt (AssToFileHandler 0,9 ClaimEdited))
Found:527 Checked:15442 Candidates:314515  ((AssToFileHandler 0,9 ClaimEdited) IsoMatchRpt)
Found:527 Checked:15443 Candidates:314514  (IsoMatchRpt (AssToFileHandler 0,9 ClaimEdited))
Distribution for (IsoMatchRpt 1,2 (AssToFileHandler 0,9 ClaimEdited))
N_a: 16, N_ab: 8, Critical interval: ((1, 2)), P(success): 0.1597, p_value: 0.0016

Found:528 Checked:15444 Candidates:315451  ((AssToFileHandler 0,9 ClaimEdited) IsoNoMatchRpt)
Found:528 Checked:15445 Candidates:315450  (IsoNoMatchRpt (AssToFileHandler 0,9 ClaimEdited))
Distribution for (IsoNoMatchRpt 0,6 (AssToFileHandler 0,9 ClaimEdited))
N_a: 12, N_ab: 10, Critical interval: ((0, 6)), P(success): 0.4381, p_value: 0.0062

Found:529 Checked:15446 Candidates:316379  ((AssToFileHandler 0,9 ClaimEdited) ItemCompleteDenial)
Found:529 Checked:15447 Candidates:316378  (ItemCompleteDenial (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15448 Candidates:316377  ((AssToFileHandler 0,9 ClaimEdited) ItmReAssToFHndler)
Found:529 Checked:15449 Candidates:316376  (ItmReAssToFHndler (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15450 Candidates:316375  ((AssToFileHandler 0,9 ClaimEdited) LiabilityAnalysis)
Found:529 Checked:15451 Candidates:316374  (LiabilityAnalysis (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15452 Candidates:316373  ((AssToFileHandler 0,9 ClaimEdited) makePaymentSubmit)
Found:529 Checked:15453 Candidates:316372  (makePaymentSubmit (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15454 Candidates:316371  ((AssToFileHandler 0,9 ClaimEdited) ManualDeny)
Found:529 Checked:15455 Candidates:316370  (ManualDeny (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15456 Candidates:316369  ((AssToFileHandler 0,9 ClaimEdited) ManualPayment)
Found:529 Checked:15457 Candidates:316368  (ManualPayment (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15458 Candidates:316367  ((AssToFileHandler 0,9 ClaimEdited) Medical)
Found:529 Checked:15459 Candidates:316366  (Medical (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15460 Candidates:316365  ((AssToFileHandler 0,9 ClaimEdited) Medicare)
Found:529 Checked:15461 Candidates:316364  (Medicare (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15462 Candidates:316363  ((AssToFileHandler 0,9 ClaimEdited) MultDocAddBegin)
Found:529 Checked:15463 Candidates:316362  (MultDocAddBegin (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15464 Candidates:316361  ((AssToFileHandler 0,9 ClaimEdited) MultipleDocAdded)
Found:529 Checked:15465 Candidates:316360  (MultipleDocAdded (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15466 Candidates:316359  ((AssToFileHandler 0,9 ClaimEdited) MutliEOBSent)
Found:529 Checked:15467 Candidates:316358  (MutliEOBSent (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15468 Candidates:316357  ((AssToFileHandler 0,9 ClaimEdited) Outbound)
Found:529 Checked:15469 Candidates:316356  (Outbound (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15470 Candidates:316355  ((AssToFileHandler 0,9 ClaimEdited) PartyAdded)
Found:529 Checked:15471 Candidates:316354  (PartyAdded (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15472 Candidates:316353  ((AssToFileHandler 0,9 ClaimEdited) PartyEdited)
Found:529 Checked:15473 Candidates:316352  (PartyEdited (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15474 Candidates:316351  ((AssToFileHandler 0,9 ClaimEdited) PaymentBlockSet)
Found:529 Checked:15475 Candidates:316350  (PaymentBlockSet (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15476 Candidates:316349  ((AssToFileHandler 0,9 ClaimEdited) PerilActivity)
Found:529 Checked:15477 Candidates:316348  (PerilActivity (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15478 Candidates:316347  ((AssToFileHandler 0,9 ClaimEdited) Perils/Reserves)
Found:529 Checked:15479 Candidates:316346  (Perils/Reserves (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15480 Candidates:316345  ((AssToFileHandler 0,9 ClaimEdited) PolicyNumberChange)
Found:529 Checked:15481 Candidates:316344  (PolicyNumberChange (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15482 Candidates:316343  ((AssToFileHandler 0,9 ClaimEdited) ReasonforEscalation)
Found:529 Checked:15483 Candidates:316342  (ReasonforEscalation (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15484 Candidates:316341  ((AssToFileHandler 0,9 ClaimEdited) ReceiptItem)
Found:529 Checked:15485 Candidates:316340  (ReceiptItem (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15486 Candidates:316339  ((AssToFileHandler 0,9 ClaimEdited) recordManualPymt)
Found:529 Checked:15487 Candidates:316338  (recordManualPymt (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15488 Candidates:316337  ((AssToFileHandler 0,9 ClaimEdited) RefAssign)
Found:529 Checked:15489 Candidates:316336  (RefAssign (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15490 Candidates:316335  ((AssToFileHandler 0,9 ClaimEdited) RefCompPDVE)
Found:529 Checked:15491 Candidates:316334  (RefCompPDVE (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15492 Candidates:316333  ((AssToFileHandler 0,9 ClaimEdited) RefCompRCC)
Found:529 Checked:15493 Candidates:316332  (RefCompRCC (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15494 Candidates:316331  ((AssToFileHandler 0,9 ClaimEdited) Referral)
Found:529 Checked:15495 Candidates:316330  (Referral (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15496 Candidates:316329  ((AssToFileHandler 0,9 ClaimEdited) RefRemFromInbox)
Found:529 Checked:15497 Candidates:316328  (RefRemFromInbox (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15498 Candidates:316327  ((AssToFileHandler 0,9 ClaimEdited) RefRespAuthority)
Found:529 Checked:15499 Candidates:316326  (RefRespAuthority (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15500 Candidates:316325  ((AssToFileHandler 0,9 ClaimEdited) RefRespCSLT)
Found:529 Checked:15501 Candidates:316324  (RefRespCSLT (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15502 Candidates:316323  ((AssToFileHandler 0,9 ClaimEdited) RefRespGeneral)
Found:529 Checked:15503 Candidates:316322  (RefRespGeneral (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15504 Candidates:316321  ((AssToFileHandler 0,9 ClaimEdited) RefRespPD)
Found:529 Checked:15505 Candidates:316320  (RefRespPD (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15506 Candidates:316319  ((AssToFileHandler 0,9 ClaimEdited) RefRespPDVE)
Found:529 Checked:15507 Candidates:316318  (RefRespPDVE (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15508 Candidates:316317  ((AssToFileHandler 0,9 ClaimEdited) RefRespPoliceFire)
Found:529 Checked:15509 Candidates:316316  (RefRespPoliceFire (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15510 Candidates:316315  ((AssToFileHandler 0,9 ClaimEdited) RefRespRCC)
Found:529 Checked:15511 Candidates:316314  (RefRespRCC (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15512 Candidates:316313  ((AssToFileHandler 0,9 ClaimEdited) RefRespRental)
Found:529 Checked:15513 Candidates:316312  (RefRespRental (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15514 Candidates:316311  ((AssToFileHandler 0,9 ClaimEdited) RefRespSalvage)
Found:529 Checked:15515 Candidates:316310  (RefRespSalvage (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15516 Candidates:316309  ((AssToFileHandler 0,9 ClaimEdited) RefSentAuthority)
Found:529 Checked:15517 Candidates:316308  (RefSentAuthority (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15518 Candidates:316307  ((AssToFileHandler 0,9 ClaimEdited) RefSentCRD)
Found:529 Checked:15519 Candidates:316306  (RefSentCRD (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15520 Candidates:316305  ((AssToFileHandler 0,9 ClaimEdited) RefSentCSLT)
Found:529 Checked:15521 Candidates:316304  (RefSentCSLT (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15522 Candidates:316303  ((AssToFileHandler 0,9 ClaimEdited) RefSentGeneral)
Found:529 Checked:15523 Candidates:316302  (RefSentGeneral (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15524 Candidates:316301  ((AssToFileHandler 0,9 ClaimEdited) RefSentPD)
Found:529 Checked:15525 Candidates:316300  (RefSentPD (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15526 Candidates:316299  ((AssToFileHandler 0,9 ClaimEdited) RefSentPDVE)
Found:529 Checked:15527 Candidates:316298  (RefSentPDVE (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15528 Candidates:316297  ((AssToFileHandler 0,9 ClaimEdited) RefSentPoliceFire)
Found:529 Checked:15529 Candidates:316296  (RefSentPoliceFire (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15530 Candidates:316295  ((AssToFileHandler 0,9 ClaimEdited) RefSentRCC)
Found:529 Checked:15531 Candidates:316294  (RefSentRCC (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15532 Candidates:316293  ((AssToFileHandler 0,9 ClaimEdited) RefSentRental)
Found:529 Checked:15533 Candidates:316292  (RefSentRental (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15534 Candidates:316291  ((AssToFileHandler 0,9 ClaimEdited) RefSentSalvage)
Found:529 Checked:15535 Candidates:316290  (RefSentSalvage (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15536 Candidates:316289  ((AssToFileHandler 0,9 ClaimEdited) Rental)
Found:529 Checked:15537 Candidates:316288  (Rental (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15538 Candidates:316287  ((AssToFileHandler 0,9 ClaimEdited) ReturnFrBillAudit)
Found:529 Checked:15539 Candidates:316286  (ReturnFrBillAudit (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15540 Candidates:316285  ((AssToFileHandler 0,9 ClaimEdited) ReviewRemFromInbox)
Found:529 Checked:15541 Candidates:316284  (ReviewRemFromInbox (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15542 Candidates:316283  ((AssToFileHandler 0,9 ClaimEdited) RiskReviewSent)
Found:529 Checked:15543 Candidates:316282  (RiskReviewSent (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15544 Candidates:316281  ((AssToFileHandler 0,9 ClaimEdited) RouteToInbox)
Found:529 Checked:15545 Candidates:316280  (RouteToInbox (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15546 Candidates:316279  ((AssToFileHandler 0,9 ClaimEdited) RouteToUnAssiMail)
Found:529 Checked:15547 Candidates:316278  (RouteToUnAssiMail (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15548 Candidates:316277  ((AssToFileHandler 0,9 ClaimEdited) SentToBillAudit)
Found:529 Checked:15549 Candidates:316276  (SentToBillAudit (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15550 Candidates:316275  ((AssToFileHandler 0,9 ClaimEdited) SetupEbillParty)
Found:529 Checked:15551 Candidates:316274  (SetupEbillParty (AssToFileHandler 0,9 ClaimEdited))
Found:529 Checked:15552 Candidates:316273  ((AssToFileHandler 0,9 ClaimEdited) SuspendedItem)
Distribution for ((AssToFileHandler 0,9 ClaimEdited) 0,6 SuspendedItem)
N_a: 34, N_ab: 25, Critical interval: ((0, 6)), P(success): 0.4784, p_value: 0.0021

Found:530 Checked:15553 Candidates:317384  (SuspendedItem (AssToFileHandler 0,9 ClaimEdited))
Found:530 Checked:15554 Candidates:317383  ((AssToFileHandler 0,9 ClaimEdited) Suspense)
Distribution for ((AssToFileHandler 0,9 ClaimEdited) 0,3 Suspense)
N_a: 24, N_ab: 13, Critical interval: ((0, 3)), P(success): 0.2939, p_value: 0.0096

Found:531 Checked:15555 Candidates:318470  (Suspense (AssToFileHandler 0,9 ClaimEdited))
Found:531 Checked:15556 Candidates:318469  ((AssToFileHandler 0,9 ClaimEdited) TLWCompleteTtlLoss)
Found:531 Checked:15557 Candidates:318468  (TLWCompleteTtlLoss (AssToFileHandler 0,9 ClaimEdited))
Found:531 Checked:15558 Candidates:318467  ((AssToFileHandler 0,9 ClaimEdited) TLWReopened)
Found:531 Checked:15559 Candidates:318466  (TLWReopened (AssToFileHandler 0,9 ClaimEdited))
Found:531 Checked:15560 Candidates:318465  ((AssToFileHandler 0,9 ClaimEdited) UnsuspendedItem)
Distribution for ((AssToFileHandler 0,9 ClaimEdited) 7,16 UnsuspendedItem)
N_a: 11, N_ab: 11, Critical interval: ((7, 16)), P(success): 0.5811, p_value: 0.0026

Found:532 Checked:15561 Candidates:319200  (UnsuspendedItem (AssToFileHandler 0,9 ClaimEdited))
Found:532 Checked:15562 Candidates:319199  ((AssToFileHandler 0,9 ClaimEdited) VehDataResubmitted)
Found:532 Checked:15563 Candidates:319198  (VehDataResubmitted (AssToFileHandler 0,9 ClaimEdited))
Found:532 Checked:15564 Candidates:319197  ((AssToFileHandler 0,9 ClaimEdited) Vehicle)
Distribution for ((AssToFileHandler 0,9 ClaimEdited) 1,23 Vehicle)
N_a: 61, N_ab: 61, Critical interval: ((1, 23)), P(success): 0.9271, p_value: 0.0099

Found:533 Checked:15565 Candidates:320386  (Vehicle (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15566 Candidates:320385  ((AssToFileHandler 0,9 ClaimEdited) VehicleEdited)
Found:533 Checked:15567 Candidates:320384  (VehicleEdited (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15568 Candidates:320383  ((AssToFileHandler 0,9 ClaimEdited) VehOnClsdClmErrSnt)
Found:533 Checked:15569 Candidates:320382  (VehOnClsdClmErrSnt (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15570 Candidates:320381  ((AssToFileHandler 0,9 ClaimEdited) VehSlvgLogCompltd)
Found:533 Checked:15571 Candidates:320380  (VehSlvgLogCompltd (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15572 Candidates:320379  ((AssToFileHandler 0,9 ClaimEdited) XPayAuthApprv)
Found:533 Checked:15573 Candidates:320378  (XPayAuthApprv (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15574 Candidates:320377  ((AssToFileHandler 0,9 ClaimEdited) XPayAuthLimit)
Found:533 Checked:15575 Candidates:320376  (XPayAuthLimit (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15576 Candidates:320375  ((AssToFileHandler 0,9 ClaimEdited) (AssociatedToParty 1,2 ReviewRemFromInbox))
Found:533 Checked:15577 Candidates:320374  ((AssociatedToParty 1,2 ReviewRemFromInbox) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15578 Candidates:320373  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 0,4 AssToFileHandler))
Found:533 Checked:15579 Candidates:320372  ((AssReRouteQueue 0,4 AssToFileHandler) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15580 Candidates:320371  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 1,4 ClaimActivityLog))
Found:533 Checked:15581 Candidates:320370  ((AssReRouteQueue 1,4 ClaimActivityLog) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15582 Candidates:320369  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 0,7 ClaimEdited))
Found:533 Checked:15583 Candidates:320368  ((AssReRouteQueue 0,7 ClaimEdited) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15584 Candidates:320367  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 0,7 InitialContact))
Found:533 Checked:15585 Candidates:320366  ((AssReRouteQueue 0,7 InitialContact) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15586 Candidates:320365  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 1,4 PerilActivity))
Found:533 Checked:15587 Candidates:320364  ((AssReRouteQueue 1,4 PerilActivity) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15588 Candidates:320363  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 0,4 ReviewRemFromInbox))
Found:533 Checked:15589 Candidates:320362  ((AssReRouteQueue 0,4 ReviewRemFromInbox) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15590 Candidates:320361  ((AssToFileHandler 0,9 ClaimEdited) (AssReRouteQueue 1,4 SuspendedItem))
Found:533 Checked:15591 Candidates:320360  ((AssReRouteQueue 1,4 SuspendedItem) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15592 Candidates:320359  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 1,3 AssReRouteQueue))
Found:533 Checked:15593 Candidates:320358  ((AssRouteToOffice 1,3 AssReRouteQueue) (AssToFileHandler 0,9 ClaimEdited))
Found:533 Checked:15594 Candidates:320357  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,21 AssToFileHandler))
Found:533 Checked:15595 Candidates:320356  ((AssRouteToOffice 0,21 AssToFileHandler) (AssToFileHandler 0,9 ClaimEdited))
Distribution for ((AssRouteToOffice 0,21 AssToFileHandler) 2,3 (AssToFileHandler 0,9 ClaimEdited))
N_a: 3, N_ab: 3, Critical interval: ((2, 3)), P(success): 0.1597, p_value: 0.0041

Found:534 Checked:15596 Candidates:321003  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 ClaimActivityLog))
Found:534 Checked:15597 Candidates:321002  ((AssRouteToOffice 0,23 ClaimActivityLog) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15598 Candidates:321001  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 ClaimEdited))
Found:534 Checked:15599 Candidates:321000  ((AssRouteToOffice 0,23 ClaimEdited) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15600 Candidates:320999  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 COPSCarAsgSentCRP))
Found:534 Checked:15601 Candidates:320998  ((AssRouteToOffice 0,23 COPSCarAsgSentCRP) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15602 Candidates:320997  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 InitialContact))
Found:534 Checked:15603 Candidates:320996  ((AssRouteToOffice 0,23 InitialContact) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15604 Candidates:320995  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 LiabilityAnalysis))
Found:534 Checked:15605 Candidates:320994  ((AssRouteToOffice 0,23 LiabilityAnalysis) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15606 Candidates:320993  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 Outbound))
Found:534 Checked:15607 Candidates:320992  ((AssRouteToOffice 0,23 Outbound) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15608 Candidates:320991  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 PartyEdited))
Found:534 Checked:15609 Candidates:320990  ((AssRouteToOffice 0,23 PartyEdited) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15610 Candidates:320989  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 PerilActivity))
Found:534 Checked:15611 Candidates:320988  ((AssRouteToOffice 0,23 PerilActivity) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15612 Candidates:320987  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,22 ReviewRemFromInbox))
Found:534 Checked:15613 Candidates:320986  ((AssRouteToOffice 0,22 ReviewRemFromInbox) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15614 Candidates:320985  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 SuspendedItem))
Found:534 Checked:15615 Candidates:320984  ((AssRouteToOffice 0,23 SuspendedItem) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15616 Candidates:320983  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 Suspense))
Found:534 Checked:15617 Candidates:320982  ((AssRouteToOffice 0,23 Suspense) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15618 Candidates:320981  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 12,18 UnsuspendedItem))
Found:534 Checked:15619 Candidates:320980  ((AssRouteToOffice 12,18 UnsuspendedItem) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15620 Candidates:320979  ((AssToFileHandler 0,9 ClaimEdited) (AssRouteToOffice 0,23 Vehicle))
Found:534 Checked:15621 Candidates:320978  ((AssRouteToOffice 0,23 Vehicle) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15622 Candidates:320977  ((AssToFileHandler 0,9 ClaimEdited) (AssToFileHandler 0,8 ClaimActivityLog))
Found:534 Checked:15623 Candidates:320976  ((AssToFileHandler 0,8 ClaimActivityLog) (AssToFileHandler 0,9 ClaimEdited))
Found:534 Checked:15624 Candidates:320975  ((AssToFileHandler 1,3 ClaimSummary) AssociatedToClaim)
Found:534 Checked:15625 Candidates:320974  (AssociatedToClaim (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15626 Candidates:320973  ((AssToFileHandler 1,3 ClaimSummary) AssociatedToParty)
Found:534 Checked:15627 Candidates:320972  (AssociatedToParty (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15628 Candidates:320971  ((AssToFileHandler 1,3 ClaimSummary) AssReRouteOffice)
Found:534 Checked:15629 Candidates:320970  (AssReRouteOffice (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15630 Candidates:320969  ((AssToFileHandler 1,3 ClaimSummary) AssReRouteQueue)
Found:534 Checked:15631 Candidates:320968  (AssReRouteQueue (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15632 Candidates:320967  ((AssToFileHandler 1,3 ClaimSummary) AssRouteToOffice)
Found:534 Checked:15633 Candidates:320966  (AssRouteToOffice (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15634 Candidates:320965  ((AssToFileHandler 1,3 ClaimSummary) AssToFileHandler)
Found:534 Checked:15635 Candidates:320964  (AssToFileHandler (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15636 Candidates:320963  ((AssToFileHandler 1,3 ClaimSummary) AudatexReceipt)
Found:534 Checked:15637 Candidates:320962  (AudatexReceipt (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15638 Candidates:320961  ((AssToFileHandler 1,3 ClaimSummary) CATContact)
Found:534 Checked:15639 Candidates:320960  (CATContact (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15640 Candidates:320959  ((AssToFileHandler 1,3 ClaimSummary) ChangedfromParty)
Found:534 Checked:15641 Candidates:320958  (ChangedfromParty (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15642 Candidates:320957  ((AssToFileHandler 1,3 ClaimSummary) ChangedtoParty)
Found:534 Checked:15643 Candidates:320956  (ChangedtoParty (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15644 Candidates:320955  ((AssToFileHandler 1,3 ClaimSummary) ClaimActivityLog)
Found:534 Checked:15645 Candidates:320954  (ClaimActivityLog (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15646 Candidates:320953  ((AssToFileHandler 1,3 ClaimSummary) ClaimClosed)
Found:534 Checked:15647 Candidates:320952  (ClaimClosed (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15648 Candidates:320951  ((AssToFileHandler 1,3 ClaimSummary) ClaimEdited)
Found:534 Checked:15649 Candidates:320950  (ClaimEdited (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15650 Candidates:320949  ((AssToFileHandler 1,3 ClaimSummary) ClaimReopened)
Found:534 Checked:15651 Candidates:320948  (ClaimReopened (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15652 Candidates:320947  ((AssToFileHandler 1,3 ClaimSummary) ClaimReported)
Found:534 Checked:15653 Candidates:320946  (ClaimReported (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15654 Candidates:320945  ((AssToFileHandler 1,3 ClaimSummary) ClaimSentToLFS)
Found:534 Checked:15655 Candidates:320944  (ClaimSentToLFS (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15656 Candidates:320943  ((AssToFileHandler 1,3 ClaimSummary) ClaimSetup)
Found:534 Checked:15657 Candidates:320942  (ClaimSetup (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15658 Candidates:320941  ((AssToFileHandler 1,3 ClaimSummary) ClaimSummary)
Found:534 Checked:15659 Candidates:320940  (ClaimSummary (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15660 Candidates:320939  ((AssToFileHandler 1,3 ClaimSummary) Contact)
Found:534 Checked:15661 Candidates:320938  (Contact (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15662 Candidates:320937  ((AssToFileHandler 1,3 ClaimSummary) COPSCarAsgSentCRP)
Found:534 Checked:15663 Candidates:320936  (COPSCarAsgSentCRP (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15664 Candidates:320935  ((AssToFileHandler 1,3 ClaimSummary) COPSCarAsgSentPDR)
Found:534 Checked:15665 Candidates:320934  (COPSCarAsgSentPDR (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15666 Candidates:320933  ((AssToFileHandler 1,3 ClaimSummary) Correspondencsent)
Found:534 Checked:15667 Candidates:320932  (Correspondencsent (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15668 Candidates:320931  ((AssToFileHandler 1,3 ClaimSummary) Coverage)
Found:534 Checked:15669 Candidates:320930  (Coverage (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15670 Candidates:320929  ((AssToFileHandler 1,3 ClaimSummary) DocAddInProgress)
Found:534 Checked:15671 Candidates:320928  (DocAddInProgress (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15672 Candidates:320927  ((AssToFileHandler 1,3 ClaimSummary) DocumentAdded)
Found:534 Checked:15673 Candidates:320926  (DocumentAdded (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15674 Candidates:320925  ((AssToFileHandler 1,3 ClaimSummary) DocumentFiled)
Found:534 Checked:15675 Candidates:320924  (DocumentFiled (AssToFileHandler 1,3 ClaimSummary))
Found:534 Checked:15676 Candidates:320923  ((AssToFileHandler 1,3 ClaimSummary) EOBSent)
