Starting at 2016-04-02 02:09:53.149939...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.5	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:1 Checked:7453 Candidates:2924  (RefRespSalvage RefSentGeneral)
Found:1 Checked:7454 Candidates:2923  (RefRespSalvage RefSentPD)
Found:1 Checked:7455 Candidates:2922  (RefRespSalvage RefSentPDVE)
Found:1 Checked:7456 Candidates:2921  (RefRespSalvage RefSentRental)
Found:1 Checked:7457 Candidates:2920  (RefRespSalvage RefSentSalvage)
Found:1 Checked:7458 Candidates:2919  (RefRespSalvage Rental)
Found:1 Checked:7459 Candidates:2918  (RefRespSalvage ReturnFrBillAudit)
Found:1 Checked:7460 Candidates:2917  (RefRespSalvage ReviewRemFromInbox)
Found:1 Checked:7461 Candidates:2916  (RefRespSalvage RouteToInbox)
Found:1 Checked:7462 Candidates:2915  (RefRespSalvage Salvage)
Found:1 Checked:7463 Candidates:2914  (RefRespSalvage SentToBillAudit)
Found:1 Checked:7464 Candidates:2913  (RefRespSalvage SetupEbillParty)
Found:1 Checked:7465 Candidates:2912  (RefRespSalvage SuspendedItem)
Found:1 Checked:7466 Candidates:2911  (RefRespSalvage Suspense)
Found:1 Checked:7467 Candidates:2910  (RefRespSalvage TLWCompleteTtlLoss)
Found:1 Checked:7468 Candidates:2909  (RefRespSalvage TLWReopened)
Found:1 Checked:7469 Candidates:2908  (RefRespSalvage UnsuspendedItem)
Found:1 Checked:7470 Candidates:2907  (RefRespSalvage Vehicle)
Found:1 Checked:7471 Candidates:2906  (RefRespSalvage VehicleEdited)
Found:1 Checked:7472 Candidates:2905  (RefRespSalvage VehSlvgLogCompltd)
Found:1 Checked:7473 Candidates:2904  (RefRespSalvage XPayAuthApprv)
Found:1 Checked:7474 Candidates:2903  (RefRespSalvage XPayAuthLimit)
Found:1 Checked:7475 Candidates:2902  (RefSentAuthority applyCreditSubmit)
Found:1 Checked:7476 Candidates:2901  (RefSentAuthority AssociatedToClaim)
Found:1 Checked:7477 Candidates:2900  (RefSentAuthority AssociatedToParty)
Found:1 Checked:7478 Candidates:2899  (RefSentAuthority AssReRouteQueue)
Found:1 Checked:7479 Candidates:2898  (RefSentAuthority AssRouteToOffice)
Found:1 Checked:7480 Candidates:2897  (RefSentAuthority AssToFileHandler)
Found:1 Checked:7481 Candidates:2896  (RefSentAuthority AudatexReceipt)
Found:1 Checked:7482 Candidates:2895  (RefSentAuthority ClaimActivityLog)
Found:1 Checked:7483 Candidates:2894  (RefSentAuthority ClaimClosed)
Found:1 Checked:7484 Candidates:2893  (RefSentAuthority ClaimEdited)
Found:1 Checked:7485 Candidates:2892  (RefSentAuthority ClaimReported)
Found:1 Checked:7486 Candidates:2891  (RefSentAuthority ClaimSetup)
Found:1 Checked:7487 Candidates:2890  (RefSentAuthority Contact)
Found:1 Checked:7488 Candidates:2889  (RefSentAuthority COPSCarAsgSentCRP)
Found:1 Checked:7489 Candidates:2888  (RefSentAuthority COPSCarAsgSentPDR)
Found:1 Checked:7490 Candidates:2887  (RefSentAuthority Correspondencsent)
Found:1 Checked:7491 Candidates:2886  (RefSentAuthority Coverage)
Found:1 Checked:7492 Candidates:2885  (RefSentAuthority DocAddInProgress)
Found:1 Checked:7493 Candidates:2884  (RefSentAuthority DocumentAdded)
Found:1 Checked:7494 Candidates:2883  (RefSentAuthority DocumentFiled)
Found:1 Checked:7495 Candidates:2882  (RefSentAuthority FYISent)
Found:1 Checked:7496 Candidates:2881  (RefSentAuthority grpPymtSubmit)
Found:1 Checked:7497 Candidates:2880  (RefSentAuthority Inbound)
Found:1 Checked:7498 Candidates:2879  (RefSentAuthority InitialContact)
Found:1 Checked:7499 Candidates:2878  (RefSentAuthority IsoNoMatchRpt)
Found:1 Checked:7500 Candidates:2877  (RefSentAuthority ItmReAssToFHndler)
Found:1 Checked:7501 Candidates:2876  (RefSentAuthority LiabilityAnalysis)
Found:1 Checked:7502 Candidates:2875  (RefSentAuthority makePaymentSubmit)
Found:1 Checked:7503 Candidates:2874  (RefSentAuthority Outbound)
Found:1 Checked:7504 Candidates:2873  (RefSentAuthority PartyEdited)
Found:1 Checked:7505 Candidates:2872  (RefSentAuthority PerilActivity)
Found:1 Checked:7506 Candidates:2871  (RefSentAuthority Perils/Reserves)
Found:1 Checked:7507 Candidates:2870  (RefSentAuthority ReceiptItem)
Found:1 Checked:7508 Candidates:2869  (RefSentAuthority RefAssign)
Found:1 Checked:7509 Candidates:2868  (RefSentAuthority RefCompPDVE)
Found:1 Checked:7510 Candidates:2867  (RefSentAuthority Referral)
Found:1 Checked:7511 Candidates:2866  (RefSentAuthority RefRemFromInbox)
Found:1 Checked:7512 Candidates:2865  (RefSentAuthority RefRespAuthority)
Found:1 Checked:7513 Candidates:2864  (RefSentAuthority RefRespGeneral)
Found:1 Checked:7514 Candidates:2863  (RefSentAuthority RefRespPD)
Found:1 Checked:7515 Candidates:2862  (RefSentAuthority RefRespPDVE)
Found:1 Checked:7516 Candidates:2861  (RefSentAuthority RefRespRental)
Found:1 Checked:7517 Candidates:2860  (RefSentAuthority RefRespSalvage)
Found:1 Checked:7518 Candidates:2859  (RefSentAuthority RefSentCRD)
Found:1 Checked:7519 Candidates:2858  (RefSentAuthority RefSentGeneral)
Found:1 Checked:7520 Candidates:2857  (RefSentAuthority RefSentPD)
Found:1 Checked:7521 Candidates:2856  (RefSentAuthority RefSentPDVE)
Found:1 Checked:7522 Candidates:2855  (RefSentAuthority RefSentRental)
Found:1 Checked:7523 Candidates:2854  (RefSentAuthority RefSentSalvage)
Found:1 Checked:7524 Candidates:2853  (RefSentAuthority Rental)
Found:1 Checked:7525 Candidates:2852  (RefSentAuthority ReviewRemFromInbox)
Found:1 Checked:7526 Candidates:2851  (RefSentAuthority RouteToInbox)
Found:1 Checked:7527 Candidates:2850  (RefSentAuthority Salvage)
Found:1 Checked:7528 Candidates:2849  (RefSentAuthority SuspendedItem)
Found:1 Checked:7529 Candidates:2848  (RefSentAuthority Suspense)
Found:1 Checked:7530 Candidates:2847  (RefSentAuthority TLWCompleteTtlLoss)
Found:1 Checked:7531 Candidates:2846  (RefSentAuthority TLWReopened)
Found:1 Checked:7532 Candidates:2845  (RefSentAuthority UnsuspendedItem)
Found:1 Checked:7533 Candidates:2844  (RefSentAuthority Vehicle)
Found:1 Checked:7534 Candidates:2843  (RefSentAuthority VehicleEdited)
Found:1 Checked:7535 Candidates:2842  (RefSentAuthority VehSlvgLogCompltd)
Found:1 Checked:7536 Candidates:2841  (RefSentBTCD AssociatedToClaim)
Found:1 Checked:7537 Candidates:2840  (RefSentBTCD AssociatedToParty)
Found:1 Checked:7538 Candidates:2839  (RefSentBTCD AssReRouteOffice)
Found:1 Checked:7539 Candidates:2838  (RefSentBTCD AssRouteToOffice)
Found:1 Checked:7540 Candidates:2837  (RefSentBTCD AssToFileHandler)
Found:1 Checked:7541 Candidates:2836  (RefSentBTCD AudatexReceipt)
Found:1 Checked:7542 Candidates:2835  (RefSentBTCD ChangedfromParty)
Found:1 Checked:7543 Candidates:2834  (RefSentBTCD ChangedtoParty)
Found:1 Checked:7544 Candidates:2833  (RefSentBTCD ClaimActivityLog)
Found:1 Checked:7545 Candidates:2832  (RefSentBTCD ClaimClosed)
Found:1 Checked:7546 Candidates:2831  (RefSentBTCD ClaimEdited)
Found:1 Checked:7547 Candidates:2830  (RefSentBTCD ClaimReopened)
Found:1 Checked:7548 Candidates:2829  (RefSentBTCD ClaimReported)
Found:1 Checked:7549 Candidates:2828  (RefSentBTCD ClaimSentToLFS)
Found:1 Checked:7550 Candidates:2827  (RefSentBTCD ClaimSetup)
Found:1 Checked:7551 Candidates:2826  (RefSentBTCD ClaimSummary)
Found:1 Checked:7552 Candidates:2825  (RefSentBTCD Contact)
Found:1 Checked:7553 Candidates:2824  (RefSentBTCD COPSCarAsgSentCRP)
Found:1 Checked:7554 Candidates:2823  (RefSentBTCD Correspondencsent)
Found:1 Checked:7555 Candidates:2822  (RefSentBTCD DocAddInProgress)
Found:1 Checked:7556 Candidates:2821  (RefSentBTCD DocumentAdded)
Found:1 Checked:7557 Candidates:2820  (RefSentBTCD FYISent)
Found:1 Checked:7558 Candidates:2819  (RefSentBTCD Inbound)
Found:1 Checked:7559 Candidates:2818  (RefSentBTCD InitialContact)
Found:1 Checked:7560 Candidates:2817  (RefSentBTCD ItmReAssToFHndler)
Found:1 Checked:7561 Candidates:2816  (RefSentBTCD LiabilityAnalysis)
Found:1 Checked:7562 Candidates:2815  (RefSentBTCD makePaymentSubmit)
Found:1 Checked:7563 Candidates:2814  (RefSentBTCD Medical)
Found:1 Checked:7564 Candidates:2813  (RefSentBTCD Medicare)
Found:1 Checked:7565 Candidates:2812  (RefSentBTCD MedicareNotify)
Found:1 Checked:7566 Candidates:2811  (RefSentBTCD MovefromParty)
Found:1 Checked:7567 Candidates:2810  (RefSentBTCD MovetoParty)
Found:1 Checked:7568 Candidates:2809  (RefSentBTCD Outbound)
Found:1 Checked:7569 Candidates:2808  (RefSentBTCD PartyAdded)
Found:1 Checked:7570 Candidates:2807  (RefSentBTCD PartyEdited)
Found:1 Checked:7571 Candidates:2806  (RefSentBTCD PerilActivity)
Found:1 Checked:7572 Candidates:2805  (RefSentBTCD PhvcNotice)
Found:1 Checked:7573 Candidates:2804  (RefSentBTCD RcvdTranscriptn)
Found:1 Checked:7574 Candidates:2803  (RefSentBTCD ReceiptItem)
Found:1 Checked:7575 Candidates:2802  (RefSentBTCD Referral)
Found:1 Checked:7576 Candidates:2801  (RefSentBTCD RefRemFromInbox)
Found:1 Checked:7577 Candidates:2800  (RefSentBTCD RefRespBTCD)
Found:1 Checked:7578 Candidates:2799  (RefSentBTCD RefRespFS)
Found:1 Checked:7579 Candidates:2798  (RefSentBTCD RefRespGeneral)
Found:1 Checked:7580 Candidates:2797  (RefSentBTCD RefRespPoliceFire)
Found:1 Checked:7581 Candidates:2796  (RefSentBTCD RefSentFS)
Found:1 Checked:7582 Candidates:2795  (RefSentBTCD RefSentGeneral)
Found:1 Checked:7583 Candidates:2794  (RefSentBTCD RefSentPoliceFire)
Found:1 Checked:7584 Candidates:2793  (RefSentBTCD ReviewRemFromInbox)
Found:1 Checked:7585 Candidates:2792  (RefSentBTCD RouteToInbox)
Found:1 Checked:7586 Candidates:2791  (RefSentBTCD RouteToUnAssiMail)
Found:1 Checked:7587 Candidates:2790  (RefSentBTCD SendTransHigh)
Found:1 Checked:7588 Candidates:2789  (RefSentBTCD SuspendedItem)
Found:1 Checked:7589 Candidates:2788  (RefSentBTCD Vehicle)
Found:1 Checked:7590 Candidates:2787  (RefSentBTCD VehicleEdited)
Found:1 Checked:7591 Candidates:2786  (RefSentCRD AllegedRemoved)
Found:1 Checked:7592 Candidates:2785  (RefSentCRD AssociatedToClaim)
Found:1 Checked:7593 Candidates:2784  (RefSentCRD AssociatedToParty)
Found:1 Checked:7594 Candidates:2783  (RefSentCRD AssReRouteQueue)
Found:1 Checked:7595 Candidates:2782  (RefSentCRD AssRouteToOffice)
Found:1 Checked:7596 Candidates:2781  (RefSentCRD AssToFileHandler)
Found:1 Checked:7597 Candidates:2780  (RefSentCRD AudatexReceipt)
Found:1 Checked:7598 Candidates:2779  (RefSentCRD CATContact)
Found:1 Checked:7599 Candidates:2778  (RefSentCRD ClaimActivityLog)
Found:1 Checked:7600 Candidates:2777  (RefSentCRD ClaimClosed)
Found:1 Checked:7601 Candidates:2776  (RefSentCRD ClaimEdited)
Found:1 Checked:7602 Candidates:2775  (RefSentCRD ClaimReopened)
Found:1 Checked:7603 Candidates:2774  (RefSentCRD ClaimReported)
Found:1 Checked:7604 Candidates:2773  (RefSentCRD ClaimSetup)
Found:1 Checked:7605 Candidates:2772  (RefSentCRD ClaimSummary)
Found:1 Checked:7606 Candidates:2771  (RefSentCRD Contact)
Found:1 Checked:7607 Candidates:2770  (RefSentCRD COPSCarAsgSentCRP)
Found:1 Checked:7608 Candidates:2769  (RefSentCRD COPSCarAsgSentPDR)
Found:1 Checked:7609 Candidates:2768  (RefSentCRD Correspondencsent)
Found:1 Checked:7610 Candidates:2767  (RefSentCRD DocAddInProgress)
Found:1 Checked:7611 Candidates:2766  (RefSentCRD DocumentAdded)
Found:1 Checked:7612 Candidates:2765  (RefSentCRD DocumentFiled)
Found:1 Checked:7613 Candidates:2764  (RefSentCRD FYISent)
Found:1 Checked:7614 Candidates:2763  (RefSentCRD Inbound)
Found:1 Checked:7615 Candidates:2762  (RefSentCRD InitialContact)
Found:1 Checked:7616 Candidates:2761  (RefSentCRD IsoMatchRpt)
Found:1 Checked:7617 Candidates:2760  (RefSentCRD IsoNoMatchRpt)
Found:1 Checked:7618 Candidates:2759  (RefSentCRD ItmReAssToFHndler)
Found:1 Checked:7619 Candidates:2758  (RefSentCRD LiabilityAnalysis)
Found:1 Checked:7620 Candidates:2757  (RefSentCRD makePaymentSubmit)
Found:1 Checked:7621 Candidates:2756  (RefSentCRD Medical)
Found:1 Checked:7622 Candidates:2755  (RefSentCRD Medicare)
Found:1 Checked:7623 Candidates:2754  (RefSentCRD MultDocAddBegin)
Found:1 Checked:7624 Candidates:2753  (RefSentCRD MultipleDocAdded)
Found:1 Checked:7625 Candidates:2752  (RefSentCRD Outbound)
Found:1 Checked:7626 Candidates:2751  (RefSentCRD PartyAdded)
Found:1 Checked:7627 Candidates:2750  (RefSentCRD PartyEdited)
Found:1 Checked:7628 Candidates:2749  (RefSentCRD PerilActivity)
Found:1 Checked:7629 Candidates:2748  (RefSentCRD Perils/Reserves)
Found:1 Checked:7630 Candidates:2747  (RefSentCRD PolicyNumberChange)
Found:1 Checked:7631 Candidates:2746  (RefSentCRD ReceiptItem)
Found:1 Checked:7632 Candidates:2745  (RefSentCRD RefAssign)
Found:1 Checked:7633 Candidates:2744  (RefSentCRD RefCompPDVE)
Found:1 Checked:7634 Candidates:2743  (RefSentCRD Referral)
Found:1 Checked:7635 Candidates:2742  (RefSentCRD RefRemFromInbox)
Found:1 Checked:7636 Candidates:2741  (RefSentCRD RefRespAuthority)
Found:1 Checked:7637 Candidates:2740  (RefSentCRD RefRespGeneral)
Found:1 Checked:7638 Candidates:2739  (RefSentCRD RefRespPD)
Found:1 Checked:7639 Candidates:2738  (RefSentCRD RefRespPDVE)
Found:1 Checked:7640 Candidates:2737  (RefSentCRD RefRespPoliceFire)
Found:1 Checked:7641 Candidates:2736  (RefSentCRD RefRespRental)
Found:1 Checked:7642 Candidates:2735  (RefSentCRD RefRespSalvage)
Found:1 Checked:7643 Candidates:2734  (RefSentCRD RefSentAuthority)
Found:1 Checked:7644 Candidates:2733  (RefSentCRD RefSentCRD)
Found:1 Checked:7645 Candidates:2732  (RefSentCRD RefSentGeneral)
Found:1 Checked:7646 Candidates:2731  (RefSentCRD RefSentPD)
Found:1 Checked:7647 Candidates:2730  (RefSentCRD RefSentPDVE)
Found:1 Checked:7648 Candidates:2729  (RefSentCRD RefSentPoliceFire)
Found:1 Checked:7649 Candidates:2728  (RefSentCRD RefSentRental)
Found:1 Checked:7650 Candidates:2727  (RefSentCRD RefSentSalvage)
Found:1 Checked:7651 Candidates:2726  (RefSentCRD Rental)
Found:1 Checked:7652 Candidates:2725  (RefSentCRD ReviewRemFromInbox)
Found:1 Checked:7653 Candidates:2724  (RefSentCRD RouteToInbox)
Found:1 Checked:7654 Candidates:2723  (RefSentCRD Salvage)
Found:1 Checked:7655 Candidates:2722  (RefSentCRD SuspendedItem)
Found:1 Checked:7656 Candidates:2721  (RefSentCRD Suspense)
Found:1 Checked:7657 Candidates:2720  (RefSentCRD TLWCompleteTtlLoss)
Found:1 Checked:7658 Candidates:2719  (RefSentCRD UnsuspendedItem)
Found:1 Checked:7659 Candidates:2718  (RefSentCRD Vehicle)
Found:1 Checked:7660 Candidates:2717  (RefSentCRD VehicleEdited)
Found:1 Checked:7661 Candidates:2716  (RefSentCRD VehSlvgLogCompltd)
Found:1 Checked:7662 Candidates:2715  (RefSentCRD XPayAuthApprv)
Found:1 Checked:7663 Candidates:2714  (RefSentCRD XPayAuthEscalate)
Found:1 Checked:7664 Candidates:2713  (RefSentCRD XPayAuthLimit)
Found:1 Checked:7665 Candidates:2712  (RefSentCSLT AssociatedToClaim)
Found:1 Checked:7666 Candidates:2711  (RefSentCSLT AssociatedToParty)
Found:1 Checked:7667 Candidates:2710  (RefSentCSLT AssReRouteQueue)
Found:1 Checked:7668 Candidates:2709  (RefSentCSLT AssRouteToOffice)
Found:1 Checked:7669 Candidates:2708  (RefSentCSLT AssToFileHandler)
Found:1 Checked:7670 Candidates:2707  (RefSentCSLT AudatexReceipt)
Found:1 Checked:7671 Candidates:2706  (RefSentCSLT ClaimActivityLog)
Found:1 Checked:7672 Candidates:2705  (RefSentCSLT ClaimClosed)
Found:1 Checked:7673 Candidates:2704  (RefSentCSLT ClaimEdited)
Found:1 Checked:7674 Candidates:2703  (RefSentCSLT ClaimReopened)
Found:1 Checked:7675 Candidates:2702  (RefSentCSLT ClaimReported)
Found:1 Checked:7676 Candidates:2701  (RefSentCSLT ClaimSetup)
Found:1 Checked:7677 Candidates:2700  (RefSentCSLT ClaimSummary)
Found:1 Checked:7678 Candidates:2699  (RefSentCSLT Contact)
Found:1 Checked:7679 Candidates:2698  (RefSentCSLT COPSCarAsgSentCRP)
Found:1 Checked:7680 Candidates:2697  (RefSentCSLT Correspondencsent)
Found:1 Checked:7681 Candidates:2696  (RefSentCSLT Coverage)
Found:1 Checked:7682 Candidates:2695  (RefSentCSLT DocAddInProgress)
Found:1 Checked:7683 Candidates:2694  (RefSentCSLT DocumentAdded)
Found:1 Checked:7684 Candidates:2693  (RefSentCSLT DocumentFiled)
Found:1 Checked:7685 Candidates:2692  (RefSentCSLT EOBSent)
Found:1 Checked:7686 Candidates:2691  (RefSentCSLT EORSent)
Found:1 Checked:7687 Candidates:2690  (RefSentCSLT FYISent)
Found:1 Checked:7688 Candidates:2689  (RefSentCSLT grpPymtSubmit)
Found:1 Checked:7689 Candidates:2688  (RefSentCSLT Inbound)
Found:1 Checked:7690 Candidates:2687  (RefSentCSLT InitialContact)
Found:1 Checked:7691 Candidates:2686  (RefSentCSLT IsoMatchRpt)
Found:1 Checked:7692 Candidates:2685  (RefSentCSLT IsoNoMatchRpt)
Found:1 Checked:7693 Candidates:2684  (RefSentCSLT ItemCompleteDenial)
Found:1 Checked:7694 Candidates:2683  (RefSentCSLT ItmReAssToFHndler)
Found:1 Checked:7695 Candidates:2682  (RefSentCSLT LiabilityAnalysis)
Found:1 Checked:7696 Candidates:2681  (RefSentCSLT makePaymentSubmit)
Found:1 Checked:7697 Candidates:2680  (RefSentCSLT ManualDeny)
Found:1 Checked:7698 Candidates:2679  (RefSentCSLT ManualPayment)
Found:1 Checked:7699 Candidates:2678  (RefSentCSLT Medical)
Found:1 Checked:7700 Candidates:2677  (RefSentCSLT Medicare)
Found:1 Checked:7701 Candidates:2676  (RefSentCSLT MedicareNotify)
Found:1 Checked:7702 Candidates:2675  (RefSentCSLT MultDocAddBegin)
Found:1 Checked:7703 Candidates:2674  (RefSentCSLT MultipleDocAdded)
Found:1 Checked:7704 Candidates:2673  (RefSentCSLT MutliEOBSent)
Found:1 Checked:7705 Candidates:2672  (RefSentCSLT Outbound)
Found:1 Checked:7706 Candidates:2671  (RefSentCSLT PartyEdited)
Found:1 Checked:7707 Candidates:2670  (RefSentCSLT PerilActivity)
Found:1 Checked:7708 Candidates:2669  (RefSentCSLT ReasonforEscalation)
Found:1 Checked:7709 Candidates:2668  (RefSentCSLT ReceiptItem)
Found:1 Checked:7710 Candidates:2667  (RefSentCSLT RefCompPDVE)
Found:1 Checked:7711 Candidates:2666  (RefSentCSLT Referral)
Found:1 Checked:7712 Candidates:2665  (RefSentCSLT RefRemFromInbox)
Found:1 Checked:7713 Candidates:2664  (RefSentCSLT RefRespCSLT)
Found:1 Checked:7714 Candidates:2663  (RefSentCSLT RefRespGeneral)
Found:1 Checked:7715 Candidates:2662  (RefSentCSLT RefRespSalvage)
Found:1 Checked:7716 Candidates:2661  (RefSentCSLT RefSentGeneral)
Found:1 Checked:7717 Candidates:2660  (RefSentCSLT RefSentPDVE)
Found:1 Checked:7718 Candidates:2659  (RefSentCSLT RefSentSalvage)
Found:1 Checked:7719 Candidates:2658  (RefSentCSLT Rental)
Found:1 Checked:7720 Candidates:2657  (RefSentCSLT ReturnFrBillAudit)
Found:1 Checked:7721 Candidates:2656  (RefSentCSLT ReviewRemFromInbox)
Found:1 Checked:7722 Candidates:2655  (RefSentCSLT RouteToInbox)
Found:1 Checked:7723 Candidates:2654  (RefSentCSLT SentToBillAudit)
Found:1 Checked:7724 Candidates:2653  (RefSentCSLT SetupEbillParty)
Found:1 Checked:7725 Candidates:2652  (RefSentCSLT SuspendedItem)
Found:1 Checked:7726 Candidates:2651  (RefSentCSLT Suspense)
Found:1 Checked:7727 Candidates:2650  (RefSentCSLT TLWCompleteTtlLoss)
Found:1 Checked:7728 Candidates:2649  (RefSentCSLT UnsuspendedItem)
Found:1 Checked:7729 Candidates:2648  (RefSentCSLT Vehicle)
Found:1 Checked:7730 Candidates:2647  (RefSentCSLT VehicleEdited)
Found:1 Checked:7731 Candidates:2646  (RefSentCSLT VehSlvgLogCompltd)
Found:1 Checked:7732 Candidates:2645  (RefSentCSLT XPayAuthApprv)
Found:1 Checked:7733 Candidates:2644  (RefSentCSLT XPayAuthLimit)
Found:1 Checked:7734 Candidates:2643  (RefSentFS AssociatedToClaim)
Found:1 Checked:7735 Candidates:2642  (RefSentFS AssociatedToParty)
Found:1 Checked:7736 Candidates:2641  (RefSentFS AssReRouteOffice)
Found:1 Checked:7737 Candidates:2640  (RefSentFS AssRouteToOffice)
Found:1 Checked:7738 Candidates:2639  (RefSentFS AssToFileHandler)
Found:1 Checked:7739 Candidates:2638  (RefSentFS AudatexReceipt)
Found:1 Checked:7740 Candidates:2637  (RefSentFS ChangedfromParty)
Found:1 Checked:7741 Candidates:2636  (RefSentFS ChangedtoParty)
Found:1 Checked:7742 Candidates:2635  (RefSentFS ClaimActivityLog)
Found:1 Checked:7743 Candidates:2634  (RefSentFS ClaimClosed)
Found:1 Checked:7744 Candidates:2633  (RefSentFS ClaimEdited)
Found:1 Checked:7745 Candidates:2632  (RefSentFS ClaimReopened)
Found:1 Checked:7746 Candidates:2631  (RefSentFS ClaimReported)
Found:1 Checked:7747 Candidates:2630  (RefSentFS ClaimSecured)
Found:1 Checked:7748 Candidates:2629  (RefSentFS ClaimSentToLFS)
Found:1 Checked:7749 Candidates:2628  (RefSentFS ClaimSetup)
Found:1 Checked:7750 Candidates:2627  (RefSentFS ClaimSummary)
Found:1 Checked:7751 Candidates:2626  (RefSentFS Contact)
Found:1 Checked:7752 Candidates:2625  (RefSentFS COPSCarAsgSentCRP)
Found:1 Checked:7753 Candidates:2624  (RefSentFS Correspondencsent)
Found:1 Checked:7754 Candidates:2623  (RefSentFS DocAddInProgress)
Found:1 Checked:7755 Candidates:2622  (RefSentFS DocumentAdded)
Found:1 Checked:7756 Candidates:2621  (RefSentFS EOBSent)
Found:1 Checked:7757 Candidates:2620  (RefSentFS FYISent)
Found:1 Checked:7758 Candidates:2619  (RefSentFS Inbound)
Found:1 Checked:7759 Candidates:2618  (RefSentFS InitialContact)
Found:1 Checked:7760 Candidates:2617  (RefSentFS ItemCompleteDenial)
Found:1 Checked:7761 Candidates:2616  (RefSentFS ItmReAssToFHndler)
Found:1 Checked:7762 Candidates:2615  (RefSentFS LiabilityAnalysis)
Found:1 Checked:7763 Candidates:2614  (RefSentFS makePaymentSubmit)
Found:1 Checked:7764 Candidates:2613  (RefSentFS ManualDeny)
Found:1 Checked:7765 Candidates:2612  (RefSentFS Medical)
Found:1 Checked:7766 Candidates:2611  (RefSentFS Medicare)
Found:1 Checked:7767 Candidates:2610  (RefSentFS MedicareNotify)
Found:1 Checked:7768 Candidates:2609  (RefSentFS MovefromParty)
Found:1 Checked:7769 Candidates:2608  (RefSentFS MovetoParty)
Found:1 Checked:7770 Candidates:2607  (RefSentFS Outbound)
Found:1 Checked:7771 Candidates:2606  (RefSentFS PartyAdded)
Found:1 Checked:7772 Candidates:2605  (RefSentFS PartyEdited)
Found:1 Checked:7773 Candidates:2604  (RefSentFS PerilActivity)
Found:1 Checked:7774 Candidates:2603  (RefSentFS PhvcNotice)
Found:1 Checked:7775 Candidates:2602  (RefSentFS RcvdTranscriptn)
Found:1 Checked:7776 Candidates:2601  (RefSentFS ReceiptItem)
Found:1 Checked:7777 Candidates:2600  (RefSentFS Referral)
Found:1 Checked:7778 Candidates:2599  (RefSentFS RefRemFromInbox)
Found:1 Checked:7779 Candidates:2598  (RefSentFS RefRespBTCD)
Found:1 Checked:7780 Candidates:2597  (RefSentFS RefRespFS)
Found:1 Checked:7781 Candidates:2596  (RefSentFS RefRespGeneral)
Found:1 Checked:7782 Candidates:2595  (RefSentFS RefRespPoliceFire)
Found:1 Checked:7783 Candidates:2594  (RefSentFS RefSentBTCD)
Found:1 Checked:7784 Candidates:2593  (RefSentFS RefSentGeneral)
Found:1 Checked:7785 Candidates:2592  (RefSentFS RefSentPoliceFire)
Found:1 Checked:7786 Candidates:2591  (RefSentFS ReviewRemFromInbox)
Found:1 Checked:7787 Candidates:2590  (RefSentFS RouteToInbox)
Found:1 Checked:7788 Candidates:2589  (RefSentFS RouteToUnAssiMail)
Found:1 Checked:7789 Candidates:2588  (RefSentFS SendTransHigh)
Found:1 Checked:7790 Candidates:2587  (RefSentFS SuspendedItem)
Found:1 Checked:7791 Candidates:2586  (RefSentFS Suspense)
Found:1 Checked:7792 Candidates:2585  (RefSentFS UnsuspendedItem)
Found:1 Checked:7793 Candidates:2584  (RefSentFS Vehicle)
Found:1 Checked:7794 Candidates:2583  (RefSentFS VehicleEdited)
Found:1 Checked:7795 Candidates:2582  (RefSentGeneral applyCreditSubmit)
Found:1 Checked:7796 Candidates:2581  (RefSentGeneral AssociatedToClaim)
Found:1 Checked:7797 Candidates:2580  (RefSentGeneral AssociatedToParty)
Found:1 Checked:7798 Candidates:2579  (RefSentGeneral AssReRouteOffice)
Found:1 Checked:7799 Candidates:2578  (RefSentGeneral AssReRouteQueue)
Found:1 Checked:7800 Candidates:2577  (RefSentGeneral AssRouteToOffice)
Found:1 Checked:7801 Candidates:2576  (RefSentGeneral AssToFileHandler)
Found:1 Checked:7802 Candidates:2575  (RefSentGeneral AudatexReceipt)
Found:1 Checked:7803 Candidates:2574  (RefSentGeneral CATContact)
Found:1 Checked:7804 Candidates:2573  (RefSentGeneral ChangedfromParty)
Found:1 Checked:7805 Candidates:2572  (RefSentGeneral ChangedtoParty)
Found:1 Checked:7806 Candidates:2571  (RefSentGeneral ClaimActivityLog)
Found:1 Checked:7807 Candidates:2570  (RefSentGeneral ClaimClosed)
Found:1 Checked:7808 Candidates:2569  (RefSentGeneral ClaimEdited)
Found:1 Checked:7809 Candidates:2568  (RefSentGeneral ClaimReopened)
Found:1 Checked:7810 Candidates:2567  (RefSentGeneral ClaimReported)
Found:1 Checked:7811 Candidates:2566  (RefSentGeneral ClaimSecured)
Found:1 Checked:7812 Candidates:2565  (RefSentGeneral ClaimSentToLFS)
Found:1 Checked:7813 Candidates:2564  (RefSentGeneral ClaimSetup)
Found:1 Checked:7814 Candidates:2563  (RefSentGeneral ClaimSummary)
Found:1 Checked:7815 Candidates:2562  (RefSentGeneral Contact)
Found:1 Checked:7816 Candidates:2561  (RefSentGeneral COPSCarAsgSentCRP)
